OID_,FacilityType,FacilityNumber,FacilityName,Licensee,FacilityEmail,FacilityAdministrator,FacilityTelephoneNumber,FacilityAddress,FacilityCity,FacilityState,FacilityZip,CountyName,RegionalOffice,FacilityCapacity,FacilityStatus,LicenseFirstDate,ClosedDate,LastVisitDate,InspectionVisits,ComplaintVisits,OtherVisits,TotalVisits,InspectTypeA,InspectTypeB,OtherTypeA,OtherTypeB,POINT_X,POINT_Y
808,ADULT DAY PROGRAM,374604681.000000000000000,WINGS RECOVERY CENTER LLC,WINGS RECOVERY CENTER LLC,,"STEINBACK, CECELIA",(858) 220-9519,785 GRAND AVE SUITE 101 & 102,CARLSBAD,CA,92008.000000000000000,SAN DIEGO,8.000000000000000,30.000000000000000,LICENSED,8/1/2023 0:00:00,,7/23/2025 0:00:00,3.000000000000000,0.000000000000000,4.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6226074.000000000000000,2004331.000000000000000
809,ADULT RESIDENTIAL,374604682.000000000000000,ROSE HOMES LLC,ROSE HOMES LLC,,"ROSE, MARIA",(619) 773-6261,3811 BONITA GLEN TERRACE,BONITA,CA,91902.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,,3/20/2023 0:00:00,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6325080.000000000000000,1822630.000000000000000
810,ADULT RESIDENTIAL,374604683.000000000000000,ANGELES PARADISE LLC,ANGELES OARADISE LLC,,"ROSE, MARIA",(619) 773-6194,583 MARIPOSA ST,CHULA VISTA,CA,91911.000000000000000,SAN DIEGO,8.000000000000000,5.000000000000000,CLOSED,,3/20/2023 0:00:00,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6318870.000000000000000,1808681.000000000000000
811,ADULT RESIDENTIAL,374604685.000000000000000,GBU RESIDENTIAL CARE,MGBU&W. RESIDENTIAL CARE CORPORATION,,"WOO, JONGHEE",(858) 368-9938,7501 FLANDERS DR.,SAN DIEGO,CA,92126.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,CLOSED,8/15/2023 0:00:00,2/20/2025 0:00:00,2/20/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6280981.000000000000000,1910361.000000000000000
812,ADULT RESIDENTIAL,374604686.000000000000000,4 PILLARS CARE LLC,4 PILLARS CARE LLC,,"MOALA, JOSHUA",(619) 834-9680,1641 CUYAMACA AVE.,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,7/5/2023 0:00:00,,8/19/2025 0:00:00,2.000000000000000,6.000000000000000,4.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6335606.000000000000000,1842983.000000000000000
813,SOCIAL REHABILITATION FACILITY,374604687.000000000000000,LIGHTFULLY -ORION,MERAKI MANAGEMENT -CA LLC,,"STEAD, TAYLOR",(669) 721-0827,1280 SANTA FE DR,ENCINITAS,CA,92024.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,,1/4/2024 0:00:00,9/19/2023 0:00:00,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6250821.000000000000000,1958404.000000000000000
814,SOCIAL REHABILITATION FACILITY,374604688.000000000000000,VILLA KALI MA,KALI WEST LLC,,"AMUNDSON, ASHLEY",(760) 683-5152,17676 VISTA RANCHO COURT,RANCHO SANTA FE,CA,92067.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,10/25/2023 0:00:00,,9/10/2025 0:00:00,2.000000000000000,2.000000000000000,3.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6278224.000000000000000,1957741.000000000000000
815,SOCIAL REHABILITATION FACILITY,374604691.000000000000000,WINGS RECOVERY CENTER LLC,WINGS RECOVERY CENTER LLC,,"HOSLAR, KATY",(858) 220-9519,3134 MORNINGSIDE DR,OCEANSIDE,CA,92056.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,8/7/2023 0:00:00,2/14/2025 0:00:00,8/28/2024 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6244728.000000000000000,2013737.000000000000000
816,ADULT RESIDENTIAL,374604693.000000000000000,EAST COUNTY RESIDENTIAL CARE FACILITY,EAST COUNTY RESIDENTIAL CARE FACILITY LLC,,"BLYTHE, ANGELA",(760) 315-7168,816 B STREET,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,7.000000000000000,CLOSED,,8/30/2023 0:00:00,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6372736.000000000000000,1960251.000000000000000
817,ADULT RESIDENTIAL,374604694.000000000000000,BOYLAN BOARD AND CARE,"TORRES, CESAR",,"TORRES, CESAR",(858) 398-2343,11324 AVENGER ROAD,SAN DIEGO,CA,92126.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/13/2023 0:00:00,,10/15/2025 0:00:00,2.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6295477.000000000000000,1917496.000000000000000
818,ADULT RESIDENTIAL,374604695.000000000000000,"RIGHT AT HOME 1,LLC","RIGHT AT HOME 1, LLC",,ROSANNE CASILLAS,(619) 309-8083,550 1/2 ARNOLD WAY,ALPINE,CA,91901.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,7/13/2023 0:00:00,,7/30/2024 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6391669.000000000000000,1886101.000000000000000
819,ADULT RESIDENTIAL,374604698.000000000000000,HARMONY LIVING HOMES,HARMONY LIVING HOMES LLC,,"ROBINSON, JOSHUA",(619) 906-0161,2104 E DIVISION ST,NATIONAL CITY,CA,91950.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/12/2023 0:00:00,,11/10/2025 0:00:00,2.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6303989.000000000000000,1831370.000000000000000
820,ADULT RESIDENTIAL,374604699.000000000000000,EUREKA HOME,EUREKA HOME LLC,,"GONZALEZ, JOSE ADAN, JR",(619) 832-6229,10746 EUREKA,SPRING VALLEY,CA,91978.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,9/29/2023 0:00:00,,9/22/2025 0:00:00,2.000000000000000,2.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6342595.000000000000000,1849062.000000000000000
821,ADULT DAY PROGRAM,374604700.000000000000000,INDAYPROGRAMSAC,INDAYPROGRAMSAC LLC,,"MARZEENA, NORA",(619) 995-3543,615 E LEXINGTON AVE,EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,60.000000000000000,LICENSED,10/24/2023 0:00:00,,10/1/2025 0:00:00,2.000000000000000,3.000000000000000,2.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6345142.000000000000000,1868853.000000000000000
822,SOCIAL REHABILITATION FACILITY,374604704.000000000000000,CROWNVIEW PSYCHIATRIC INSTITUTE INC.,CROWNVIEW PSYCHIATRIC INSTITUTE,,BROOKE RHOADES,(760) 557-9894,1114 VISTA WAY,OCEANSIDE,CA,92054.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,9/11/2023 0:00:00,,8/1/2025 0:00:00,2.000000000000000,0.000000000000000,4.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6223804.000000000000000,2009316.000000000000000
823,ADULT RESIDENTIAL,374604705.000000000000000,LOVE FIRST RESIDENCE #2,LOVE FIRST RESIDENCES INC.,,"O'CONNELL, MICHELLE",(619) 401-1767,7823 BARTON DR,LEMON GROVE,CA,91945.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,8/4/2023 0:00:00,,8/28/2025 0:00:00,2.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6321848.000000000000000,1845114.000000000000000
824,ADULT RESIDENTIAL,374604706.000000000000000,FABIAN ADULT CARE FACILITY,"HANNA, FABIAN",,"HANNA, AMMAR",(619) 357-1005,1213 TANGERINE ST,EL CAJON,CA,92021.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,9/6/2023 0:00:00,,9/8/2025 0:00:00,2.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6352277.000000000000000,1875770.000000000000000
825,ADULT RESIDENTIAL,374604708.000000000000000,PRINCIPIO ARF,BNI LLC,,"MARTINEZ, RIVERA ELIZABETH",(619) 313-7131,4046 DAVES WAY,SAN DIEGO,CA,92154.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,9/8/2023 0:00:00,,9/11/2025 0:00:00,2.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6316098.000000000000000,1791895.000000000000000
826,ADULT DAY PROGRAM,374604709.000000000000000,EASTERSEALS ADULT DAY SERVICES,EASTER SEALS SOUTHERN CALIFORNIA INC,,"MALACARA, MARTHA",(619) 409-9400,2300 BOSWELL RD STE 135,CHULA VISTA,CA,91914.000000000000000,SAN DIEGO,8.000000000000000,30.000000000000000,CLOSED,,6/4/2024 0:00:00,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6341221.000000000000000,1818729.000000000000000
827,ADULT DAY PROGRAM,374604710.000000000000000,NOR DAY ACADEMY,NOR DAY ACADEMY LLC,,"GARCIA,ALEXIS",(619) 303-2514,"7373 UNIVERSITY AVE., STE. 101",LA MESA,CA,91942.000000000000000,SAN DIEGO,8.000000000000000,60.000000000000000,LICENSED,8/2/2023 0:00:00,,12/24/2025 0:00:00,2.000000000000000,1.000000000000000,4.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6319151.000000000000000,1855871.000000000000000
828,ADULT RESIDENTIAL,374604711.000000000000000,AVERYS HOME,"GALINDO, MARLISS",,"GALINDO, AMANDA",(619) 933-6926,431 G ST.,CHULA VISTA,CA,91910.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,12/21/2023 0:00:00,,12/4/2025 0:00:00,2.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6304906.000000000000000,1812435.000000000000000
829,ADULT RESIDENTIAL,374604713.000000000000000,LORENZO'S LIGHTHOUSE II,"GERONIMO, MARICON",,"MALVEDA, ABBY N",(916) 835-3979,7815 MOUNT VERNON ST.,LEMON GROVE,CA,91945.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,10/26/2023 0:00:00,,10/15/2025 0:00:00,2.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6321736.000000000000000,1846858.000000000000000
830,SOCIAL REHABILITATION FACILITY,374604714.000000000000000,MENTAL HEALTH CENTER OF SAN DIEGO LLC,MENTAL HEALTH CENTER OF SAN DIEGO LLC,,"PINA, ALEXA",(858) 285-9883,2676 BURGENER BLVD,SAN DIEGO,CA,92110.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,11/30/2023 0:00:00,,10/23/2025 0:00:00,2.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6272062.000000000000000,1868490.000000000000000
831,ADULT RESIDENTIAL,374604715.000000000000000,WAREENA OPTIONS,WAREENA OPTIONS LLC,,"SLAIWA, MATTHEW",(619) 312-7999,2203 CASA ALTA,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,CLOSED,11/9/2023 0:00:00,6/30/2025 0:00:00,11/20/2024 0:00:00,1.000000000000000,0.000000000000000,4.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6336960.000000000000000,1845585.000000000000000
832,ADULT RESIDENTIAL,374604716.000000000000000,MAUNACO ADULT RESIDENTIAL FACILITY #1,OLIVE HOME LLC,,"MARCELIN, NATACHA",(407) 421-3336,1549 YANONALI AVE,CHULA VISTA,CA,91913.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,3/18/2025 0:00:00,9/8/2023 0:00:00,3/5/2025 0:00:00,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6331938.000000000000000,1804894.000000000000000
833,ADULT DAY PROGRAM,374604718.000000000000000,"ALWAYS SUNNY, RAMONA SENIOR DAY CARE","ALWAYS SUNNY, RAMONA SENIOR DAY CARE INC.",,"YORK, JANNA",(760) 654-2818,2138 SAN VICENTE RD,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,60.000000000000000,LICENSED,10/31/2023 0:00:00,,10/28/2024 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6373029.000000000000000,1949089.000000000000000
834,ADULT RESIDENTIAL,374604719.000000000000000,CRYSTAL CARE FACILITY INC,CRYSTAL CARE FACILITY INC,,"SAIF, SALLY",(248) 307-6966,9026 MAC LANE,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/17/2023 0:00:00,,12/2/2025 0:00:00,2.000000000000000,1.000000000000000,9.000000000000000,12.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,6329618.000000000000000,1849102.000000000000000
835,ADULT RESIDENTIAL,374604720.000000000000000,BELLWETHER RESIDENTIAL,BELLWETHER RESIDENTIAL LLC,,"WEBB, LINDA",(619) 300-4573,3458 MONIQUE LANE,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,7/31/2024 0:00:00,,6/10/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2.000000000000000,6332427.000000000000000,1851300.000000000000000
836,ADULT RESIDENTIAL,374604721.000000000000000,NEST,"AGUIAR, RUBIELA & SABEL",,"AGUIAR, RUBIELA",(619) 992-3373,1040 MERRITT DRIVE,EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,11/1/2023 0:00:00,,11/13/2025 0:00:00,2.000000000000000,0.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6347588.000000000000000,1866077.000000000000000
837,ENHANCED BEHAVIORAL SUPPORTS HOME - ARF,374604723.000000000000000,MERAKEY - SHAYS,MERAKEY ALLOS,,"MELCHER, JENNIFER",(760) 571-0953,581 SHAYS LANE,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,4/10/2025 0:00:00,,12/18/2025 0:00:00,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6372407.000000000000000,1963254.000000000000000
838,ADULT RESIDENTIAL,374604724.000000000000000,PINE HOUSE,HOME OF GUIDING HANDS CORPORATION,,"TABLER, RHEA",(619) 938-2883,1011 PINE DRIVE,EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,1/5/2024 0:00:00,,1/22/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6337839.000000000000000,1865184.000000000000000
839,ADULT DAY PROGRAM,374604725.000000000000000,CHANGING OPTIONS ADULT DAY CARE,CHANGING OPTIONS SD INC.,,CAMERON MCCABE,(714) 224-0826,500 3RD STREET,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,21.000000000000000,LICENSED,3/6/2024 0:00:00,,10/2/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6376029.000000000000000,1961117.000000000000000
840,ADULT RESIDENTIAL,374604727.000000000000000,LANCE PLACE,"MATTHEWS HOMES, INC",,"MASONER, EVA",(858) 262-3057,10056 ROTHGARD RD,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,8/21/2023 0:00:00,,10/23/2025 0:00:00,2.000000000000000,4.000000000000000,2.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6338897.000000000000000,1849525.000000000000000
841,ADULT RESIDENTIAL,374604728.000000000000000,CHANGING OPTIONS - FARM,"CHANGING OPTIONS SD, INC.",,JENNIE ALSHOUSE,(714) 224-0826,276 W OLD JULIAN HWY,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,5/9/2024 0:00:00,,12/24/2024 0:00:00,0.000000000000000,0.000000000000000,6.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6377610.000000000000000,1958602.000000000000000
842,ADULT DAY PROGRAM,374604731.000000000000000,HOPE INC. V,HOPE INC.,,"CAMACHO, ARTURO",(619) 933-3077,"7811 LA MESA BLVD STE A,B&E",LA MESA,CA,91942.000000000000000,SAN DIEGO,8.000000000000000,60.000000000000000,LICENSED,9/25/2025 0:00:00,10/7/2024 0:00:00,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6321972.000000000000000,1860018.000000000000000
843,SOCIAL REHABILITATION FACILITY,374604732.000000000000000,MENTAL HEALTH CENTER OF SAN DIEGO LLC,MENTAL HEALTH CENTER OF SAN DIEGO LLC,,"PINA, ALEXA",(858) 285-9883,2075 TORREY PINES ROAD,LA JOLLA,CA,92037.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,11/8/2023 0:00:00,,11/25/2025 0:00:00,2.000000000000000,2.000000000000000,2.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,6252788.000000000000000,1890462.000000000000000
844,ADULT RESIDENTIAL,374604733.000000000000000,MERCY CARE FACILITY,MERCY CARE FACILITY INC,,"MUHSIN, NIRAN",(619) 655-9411,"1440 S ORANGE AVENUE, SPC 38",EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,3.000000000000000,LICENSED,2/21/2024 0:00:00,,2/24/2025 0:00:00,1.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6341810.000000000000000,1862990.000000000000000
845,ADULT RESIDENTIAL,374604734.000000000000000,CHANGING OPTIONS,CHANGING OPTIONS SD INC,,RACHAEL HURTADO,(714) 224-0826,500 3RD STREET,RAMONA,CA,92065.000000000000000,SAN DIEGO,8.000000000000000,14.000000000000000,LICENSED,3/6/2024 0:00:00,,10/13/2025 0:00:00,1.000000000000000,7.000000000000000,10.000000000000000,18.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6376029.000000000000000,1961117.000000000000000
846,ADULT RESIDENTIAL,374604735.000000000000000,HANDS THAT HELP - AQUAMARINE,"HANDS THAT HELP LLC, THE",,"DAVIS, SHAWNIQUA",(619) 723-9899,7104 AQUAMARINE RD,SAN DIEGO,CA,92114.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,12/20/2023 0:00:00,,12/11/2025 0:00:00,2.000000000000000,0.000000000000000,2.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6317796.000000000000000,1835497.000000000000000
847,ADULT RESIDENTIAL,374604736.000000000000000,ASCEND CARE INC,ASCEND CARE INC,,"FERNANDEZ, RAYNE",(619) 981-9466,421 THELMA WAY,NATIONAL CITY,CA,91950.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,3/7/2024 0:00:00,,2/5/2025 0:00:00,1.000000000000000,0.000000000000000,5.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6308130.000000000000000,1831273.000000000000000
848,ADULT RESIDENTIAL,374604741.000000000000000,WIND RIVER FAMILY CARE II,JULIAN JORDANOV PETROV,,JULIAN PETROV,(619) 486-6324,2567 WIND RIVER RD.,EL CAJON,CA,92019.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,11/27/2023 0:00:00,,10/15/2024 0:00:00,1.000000000000000,0.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6358791.000000000000000,1855287.000000000000000
849,ADULT RESIDENTIAL,374604742.000000000000000,REVIVAL HOME CARE LLC,REVIVAL HOME CARE LLC,,"SO, JOSEFINA M",(619) 934-7800,510 TANOAK CT,CHULA VISTA,CA,91911.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,9/17/2024 0:00:00,,9/18/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6320554.000000000000000,1798092.000000000000000
850,ADULT RESIDENTIAL,374604745.000000000000000,REFUGE,"BLACK, GINAMARIE",,"BLACK, MARK",(619) 363-8115,2720 BRATTON VALLEY RD,JAMUL,CA,91935.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/24/2024 0:00:00,,10/15/2024 0:00:00,0.000000000000000,0.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6405898.000000000000000,1834668.000000000000000
851,ADULT RESIDENTIAL,374604746.000000000000000,SERENE CARE AT HOME LLC,JANET MUIA,,"MUIA, JANET N",(703) 314-2965,8403 ALADO PLACE,EL CAJON,CA,92021.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,10/22/2024 0:00:00,,9/17/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6362321.000000000000000,1882524.000000000000000
852,ADULT RESIDENTIAL,374604748.000000000000000,SUNRISE WEST #1,SUNRISE WEST RESIDENCES INC,,"MENEFEE, ASHLEE",(619) 334-4945,1140 NARANCA AVE,EL CAJON,CA,92021.000000000000000,SAN DIEGO,8.000000000000000,6.000000000000000,LICENSED,5/17/2024 0:00:00,,6/26/2025 0:00:00,1.000000000000000,0.000000000000000,4.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6348728.000000000000000,1873127.000000000000000
853,ADULT RESIDENTIAL,374604749.000000000000000,ANDREA'S PLACE,ANDREA'S PLACE A.R.F.LLC,,"SAMS, FRED E. II",(619) 962-8009,7833 GRIBBLE STREET,SAN DIEGO,CA,92114.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,9/10/2024 0:00:00,,9/8/2025 0:00:00,1.000000000000000,0.000000000000000,2.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6320964.000000000000000,1836434.000000000000000
854,ADULT RESIDENTIAL,374604750.000000000000000,SUNRISE CARE BY KATYA,SUNRISE CARE BY KATYA LLC,,"KURKIES, TATIANA V",(619) 818-6229,11615 VIA CARLOTTA,EL CAJON,CA,92019.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,8/16/2024 0:00:00,,8/20/2025 0:00:00,1.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6349440.000000000000000,1853448.000000000000000
855,ADULT RESIDENTIAL,374604751.000000000000000,NANCY VASQUEZ RESIDENTIAL CARE CENTER,P & J TROY STREET INC.,,"CURTIS, PHILIP C.",(619) 754-5250,8627 TROY STREET,SPRING VALLEY,CA,91977.000000000000000,SAN DIEGO,8.000000000000000,42.000000000000000,LICENSED,8/30/2024 0:00:00,,12/18/2025 0:00:00,1.000000000000000,9.000000000000000,7.000000000000000,17.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6326809.000000000000000,1848438.000000000000000
856,ADULT RESIDENTIAL,374604752.000000000000000,JACKSON VILLAGE LLC,JACKSON VILLAGE LLC,,"JACKSON, GEORGE A",(619) 915-4326,517 61ST ST.,SAN DIEGO,CA,92114.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,LICENSED,8/6/2024 0:00:00,,11/20/2025 0:00:00,1.000000000000000,0.000000000000000,3.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6310565.000000000000000,1839166.000000000000000
857,ENHANCED BEHAVIORAL SUPPORTS HOME - ARF,374604753.000000000000000,PEOPLE'S CARE MEADOWCREEK EBSH,"PEOPLE'S CARE SAN DIEGO, LLC",,"STANTON, ANNMARIE",(909) 287-3557,11453 MEADOWCREEK RD,EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,4.000000000000000,PENDING,,,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6345801.000000000000000,1856621.000000000000000
858,SOCIAL REHABILITATION FACILITY,374604756.000000000000000,PSYCLARITY HEALTH SD,PSYCLARITY HEALTH SAN DIEGO LLC,,"BARSALOU, AARON",(704) 771-0676,"4527,4529,4531,4533,4535 36 ST",SAN DIEGO,CA,92116.000000000000000,SAN DIEGO,8.000000000000000,16.000000000000000,CLOSED,,9/11/2025 0:00:00,7/2/2025 0:00:00,0.000000000000000,0.000000000000000,3.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6295766.000000000000000,1857342.000000000000000
859,ADULT RESIDENTIAL,374604758.000000000000000,HUMMINGBIRD HEALING HOUSE,CRESTWOOD BEHAVIORAL HEALTH INC,,"TATUNAY, NICOLE",(619) 481-5447,5550 UNIVERSITY AVE STE B,SAN DIEGO,CA,92105.000000000000000,SAN DIEGO,8.000000000000000,18.000000000000000,CLOSED,,9/24/2024 0:00:00,,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6307532.000000000000000,1853540.000000000000000
860,ADULT RESIDENTIAL,374604759.000000000000000,CARLTON G LUHMAN RESIDENTIAL CARE CENTER,P & J MAGNOLIA INC,,"CURTIS, PHILIP",(619) 447-2428,290 S. MAGNOLIA AVE,EL CAJON,CA,92020.000000000000000,SAN DIEGO,8.000000000000000,47.000000000000000,LICENSED,8/30/2024 0:00:00,,12/16/2025 0:00:00,1.000000000000000,2.000000000000000,5.000000000000000,8.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6342646.000000000000000,1869014.000000000000000
