OID_,OSHPD_ID,PERM_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
221,306300232.000000000000000,,SAN JUAN CAPISTRANO SOUTH DIALYSIS,80000680.000000000000000,Chronic Dialysis Clinic,31736 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,92675.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,7/16/1986 0:00:00,Clinic,Chronic Dialysis Clinic,33.502617800000003,-117.652479499999998
222,306300433.000000000000000,,FRESENIUS MEDICAL CARE SAN JUAN CAPISTRANO,550004595.000000000000000,Chronic Dialysis Clinic,31001 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,92675.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/21/2019 0:00:00,Clinic,Chronic Dialysis Clinic,33.509310800000002,-117.659933600000002
223,306300596.000000000000000,,KRISTINA SERGEYEVA FAMILY HEALTH CENTER,550005779.000000000000000,Community Clinic,27800 MEDICAL CENTER RD,MISSION VIEJO,92691.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/12/2020 0:00:00,Clinic,Community Clinic,33.559909800000000,-117.663927299999997
224,306300626.000000000000000,,"SANO COMMUNITY HEALTH CENTER, INC.",550005974.000000000000000,Community Clinic,700 W. 19TH ST.,COSTA MESA,92627.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/16/2021 0:00:00,Clinic,Community Clinic,33.643811999999997,-117.928039600000005
225,306300667.000000000000000,,FAMILIES TOGETHER OF ORANGE COUNTY - MOBILE CLINIC,550005902.000000000000000,Community Clinic,621 W 1ST ST,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,12/18/2020 0:00:00,Clinic,Community Clinic,33.746001800000002,-117.830544300000000
226,306300743.000000000000000,,RADIANT HEALTH CENTERS,550007963.000000000000000,Community Clinic,17982 SKY PARK CIR,IRVINE,92614.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,12/24/2019 0:00:00,Clinic,Community Clinic,33.689711400000000,-117.859439899999998
227,306301235.000000000000000,,"LAGUNA BEACH COMMUNITY CLINIC, INC",60000137.000000000000000,Community Clinic,362 3RD ST,LAGUNA BEACH,92651.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,5/4/1973 0:00:00,Clinic,Community Clinic,33.543985700000000,-117.780661699999996
228,306304013.000000000000000,,SHARE OUR SELVES COMMUNITY HEALTH CENTER,60000232.000000000000000,Community Clinic,1550 SUPERIOR AVE,COSTA MESA,92627.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,8/3/1987 0:00:00,Clinic,Community Clinic,33.632872200000001,-117.926344900000004
229,306304093.000000000000000,,AESTHETICARE OUTPATIENT SURGERY CENTER,60000321.000000000000000,Surgical Clinic,30260 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,92675.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,4/3/1992 0:00:00,Clinic,Surgical Clinic,33.523230699999999,-117.665074300000001
230,306304231.000000000000000,,SADDLEBACK DIALYSIS,80000693.000000000000000,Chronic Dialysis Clinic,23141 PLAZA POINTE DRIVE,LAGUNA HILLS,92653.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,7/31/1997 0:00:00,Clinic,Chronic Dialysis Clinic,33.626170000000002,-117.722813299999999
231,306304303.000000000000000,,RAI - LAGUNA CANYON - IRVINE,80000765.000000000000000,Chronic Dialysis Clinic,16255 LAGUNA CANYON RD,IRVINE,92618.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,1/16/2003 0:00:00,Clinic,Chronic Dialysis Clinic,33.659822800000001,-117.768399799999997
232,306304305.000000000000000,,RAI - EAST FIRST STREET - TUSTIN,80000764.000000000000000,Chronic Dialysis Clinic,535 E 1ST ST,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,1/15/2003 0:00:00,Clinic,Chronic Dialysis Clinic,33.746063800000002,-117.818413100000001
233,306304335.000000000000000,,CAMINO HEALTH CENTER,60000060.000000000000000,Community Clinic,30300 CAMINO CAPISTRANO,SAN JUAN CAPISTRANO,92675.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/18/2004 0:00:00,Clinic,Community Clinic,33.523035600000000,-117.668006099999999
234,306304366.000000000000000,,NEWPORT - MESA DIALYSIS SERVICES,550001175.000000000000000,Chronic Dialysis Clinic,1175 BAKER ST,COSTA MESA,92626.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,9/8/2009 0:00:00,Clinic,Chronic Dialysis Clinic,33.678521699999997,-117.906566999999995
235,306304411.000000000000000,,PLANNED PARENTHOOD/ORANGE AND SAN BERNARDINO CO,60000018.000000000000000,Community Clinic,26137 LA PAZ RD,MISSION VIEJO,92691.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/29/2007 0:00:00,Clinic,Community Clinic,33.600730100000000,-117.673579899999993
236,306304416.000000000000000,,FRESENIUS MEDICAL CARE MISSION VIEJO,550000668.000000000000000,Chronic Dialysis Clinic,23681 VIA LINDA,MISSION VIEJO,92691.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,2/8/2008 0:00:00,Clinic,Chronic Dialysis Clinic,33.619026300000002,-117.675339100000002
237,306304423.000000000000000,,HURTT FAMILY HEALTH CLINIC,60000772.000000000000000,Community Clinic,1 HOPE DR,TUSTIN,92782.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,7/1/2008 0:00:00,Clinic,Community Clinic,33.714630300000003,-117.832041899999993
238,306304431.000000000000000,,HURTT FAMILY MOBILE CLINIC,60000873.000000000000000,Community Clinic,1 HOPE DR,TUSTIN,92782.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,4/25/2008 0:00:00,Clinic,Community Clinic,33.714630300000003,-117.832041899999993
239,306304482.000000000000000,,HURTT PEDIATRIC MOBILE CLINIC,550001809.000000000000000,Community Clinic,1 HOPE DR,TUSTIN,92782.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,12/7/2011 0:00:00,Clinic,Community Clinic,33.714630300000003,-117.832041899999993
240,306304507.000000000000000,,SATELLITE HEALTHCARE LAGUNA HILLS,550002012.000000000000000,Chronic Dialysis Clinic,25251 PASEO DE ALICIA,LAGUNA HILLS,92653.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,5/16/2012 0:00:00,Clinic,Chronic Dialysis Clinic,33.601785900000003,-117.688904399999998
241,306304546.000000000000000,,NEWPORT SUPERIOR DIALYSIS,550002544.000000000000000,Chronic Dialysis Clinic,510 SUPERIOR AVE,NEWPORT BEACH,92663.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,12/26/2013 0:00:00,Clinic,Chronic Dialysis Clinic,33.629409299999999,-117.928424300000003
242,306304551.000000000000000,,PACIFIC SERVICES FOUNDATIONDS SERVE FOUNDATION,550002620.000000000000000,Community Clinic,17000 RED HILL AVE,IRVINE,92614.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/20/2014 0:00:00,Clinic,Community Clinic,33.698906200000003,-117.848552100000006
243,306304556.000000000000000,,PREGNANCY RESOURCE CENTER,550002835.000000000000000,Community Clinic,416 AVENIDA DE LA ESTRELLA,SAN CLEMENTE,92672.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,10/8/2014 0:00:00,Clinic,Community Clinic,33.429743100000003,-117.614401700000002
244,306304561.000000000000000,,SOS CHILDREN AND FAMILY HEALTH CENTER,550002878.000000000000000,Community Clinic,307 PLACENTIA AVE,NEWPORT BEACH,92663.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,11/14/2014 0:00:00,Clinic,Community Clinic,33.626158799999999,-117.931511499999999
245,306304576.000000000000000,,FAMILIES TOGETHER OF ORANGE COUNTY,550003128.000000000000000,Community Clinic,661 W FIRST ST,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,12/11/2015 0:00:00,Clinic,Community Clinic,33.746034700000003,-117.831255600000006
246,306304588.000000000000000,,SOS BEAUCHAMP DENTAL,550003359.000000000000000,Community Clinic,307 PLACENTIA AVENUE,NEWPORT BEACH,92663.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,1/11/2016 0:00:00,Clinic,Community Clinic,33.626158799999999,-117.931511499999999
247,306304607.000000000000000,,TUSTIN RANCH DIALYSIS,550003434.000000000000000,Chronic Dialysis Clinic,721 W 1ST ST,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,3/16/2017 0:00:00,Clinic,Chronic Dialysis Clinic,33.746099200000003,-117.831794299999999
248,306304608.000000000000000,,FRIENDS OF FAMILY HEALTH CENTER,550003485.000000000000000,Community Clinic,13152 NEWPORT AVE,TUSTIN,92780.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,5/4/2017 0:00:00,Clinic,Community Clinic,33.747087700000002,-117.812211700000006
249,306304613.000000000000000,,CAMINO HEALTH CENTER - LAKE FOREST,550003921.000000000000000,Community Clinic,22481 ASPAN ST,LAKE FOREST,92630.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,6/19/2017 0:00:00,Clinic,Community Clinic,33.636203999999999,-117.712891900000002
250,306304624.000000000000000,,NEWPORT IRVINE DIALYSIS,550003126.000000000000000,Chronic Dialysis Clinic,4300 VON KARMAN AVE,NEWPORT BEACH,92660.000000000000000,30.000000000000000,Orange,Not Applicable,,Open,6/23/2017 0:00:00,Clinic,Chronic Dialysis Clinic,33.663356299999997,-117.861317099999994
251,306330020.000000000000000,,NEIGHBORHOOD HEALTHCARE - (DEVONSHIRE AVE),550003562.000000000000000,Community Clinic,1030 E FLORIDA AVE,HEMET,92543.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,12/12/2023 0:00:00,Clinic,Community Clinic,33.747822599999999,-116.961125100000004
252,306330023.000000000000000,,ST. JOHN'S COMMUNITY HEALTH-INDIO,550009534.000000000000000,Community Clinic,82025 US HIGHWAY 111,INDIO,92201.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,12/7/2024 0:00:00,Clinic,Community Clinic,33.713225399999999,-116.233078800000001
253,306330385.000000000000000,,REDHAWK DIALYSIS,550004262.000000000000000,Chronic Dialysis Clinic,44605 AVENIDA DE MISSIONES,TEMECULA,92592.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,5/23/2018 0:00:00,Clinic,Chronic Dialysis Clinic,33.476548200000003,-117.111997599999995
254,306330396.000000000000000,,BIRTH CHOICE CENTERS MOBILE,550002785.000000000000000,Free Clinic,41750 WINCHESTER RD.,TEMECULA,92590.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,10/24/2019 0:00:00,Clinic,Free Clinic,33.517412200000003,-117.168103000000002
255,306330418.000000000000000,,INDIO DIALYSIS,550004493.000000000000000,Chronic Dialysis Clinic,82900 AVENUE 42,INDIO,92203.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,12/12/2018 0:00:00,Clinic,Chronic Dialysis Clinic,33.744653999999997,-116.217502400000001
256,306330423.000000000000000,,REFUGE PREGNANCY CENTER,550004540.000000000000000,Free Clinic,81557 DR CARREON BLVD,INDIO,92201.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,1/2/2019 0:00:00,Clinic,Free Clinic,33.708126399999998,-116.240428300000005
257,306330691.000000000000000,,PLANNED PARENTHOOD - HEMET CENTER,550007754.000000000000000,Community Clinic,1780 E Florida Ave,Hemet,92544.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,1/11/2022 0:00:00,Clinic,Community Clinic,33.747901100000000,-116.953272600000005
258,306330742.000000000000000,,FRESENIUS KIDNEY CARE MURRIETA DIALYSIS,550008182.000000000000000,Chronic Dialysis Clinic,41549 KALMIA ST,MURRIETA,92562.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,8/30/2022 0:00:00,Clinic,Chronic Dialysis Clinic,33.561025100000002,-117.212311000000000
259,306330939.000000000000000,,VCC: MOBILE VAN,550004110.000000000000000,Community Clinic,21641 Bundy Canyon Rd,Wildomar,92595.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,1/18/2018 0:00:00,Clinic,Community Clinic,33.626069500000000,-117.280156700000006
260,306334002.000000000000000,,RAI CORPORATE WAY - PALM DESERT,240000803.000000000000000,Chronic Dialysis Clinic,41501 CORPORATE WAY,PALM DESERT,92260.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,3/12/1987 0:00:00,Clinic,Chronic Dialysis Clinic,33.746803100000001,-116.362717200000006
261,306334003.000000000000000,,"KIDNEY INSTITUTE OF THE DESERT, LLC",240000804.000000000000000,Chronic Dialysis Clinic,81715 DOCTOR CARREON BLVD,INDIO,92201.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,3/6/1987 0:00:00,Clinic,Chronic Dialysis Clinic,33.707102100000000,-116.238861999999997
262,306334009.000000000000000,,BARBARA SINATRA CHILDREN'S CENTER AT EISENHOWER,250000253.000000000000000,Psychology Clinic,39000 BOB HOPE DR,RANCHO MIRAGE,92270.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,11/1/1987 0:00:00,Clinic,Psychology Clinic,33.762040700000000,-116.406152000000006
263,306334104.000000000000000,,TEMECULA DIALYSIS CENTER,240000807.000000000000000,Chronic Dialysis Clinic,40945 COUNTY CENTER DR,TEMECULA,92591.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,10/5/1993 0:00:00,Clinic,Chronic Dialysis Clinic,33.529088399999999,-117.160351500000004
264,306334451.000000000000000,,PLANNED PARENTHOOD-RANCHO MIRAGE CENTER,250000602.000000000000000,Community Clinic,71777 SAN JACINTO DR,RANCHO MIRAGE,92270.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,7/14/1995 0:00:00,Clinic,Community Clinic,33.743781100000000,-116.412739000000002
265,306334490.000000000000000,,KIDNEY INSTITUTE AT EMC LLC,240000813.000000000000000,Chronic Dialysis Clinic,39000 BOB HOPE DR,RANCHO MIRAGE,92270.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,2/24/1998 0:00:00,Clinic,Chronic Dialysis Clinic,33.762040700000000,-116.406152000000006
266,306334519.000000000000000,,LAKE ELSINORE DIALYSIS,240000841.000000000000000,Chronic Dialysis Clinic,32291 MISSION TRAIL,LAKE ELSINORE,92530.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,9/10/2002 0:00:00,Clinic,Chronic Dialysis Clinic,33.652733300000001,-117.296864799999994
267,306334523.000000000000000,,RAI - MONROE - INDIO,240000842.000000000000000,Chronic Dialysis Clinic,46767 MONROE ST,INDIO,92201.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,8/2/2002 0:00:00,Clinic,Chronic Dialysis Clinic,33.709238800000001,-116.234497500000003
268,306334547.000000000000000,,PLANNED PARENTHOOD - COACHELLA VALLEY,250000802.000000000000000,Community Clinic,49111 CA-111,COACHELLA,92236.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,6/18/2004 0:00:00,Clinic,Community Clinic,33.692308699999998,-116.185883599999997
269,306334567.000000000000000,,INNERCARE - MECCA DENTAL,550000089.000000000000000,Community Clinic,91275 66TH AVE,MECCA,92254.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,11/3/2022 0:00:00,Clinic,Community Clinic,33.568404299999997,-116.074357599999999
270,306334568.000000000000000,,INNERCARE - MECCA,250000612.000000000000000,Community Clinic,91275 66TH AVE,MECCA,92254.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,11/28/2022 0:00:00,Clinic,Community Clinic,33.568404299999997,-116.074357599999999
271,306334578.000000000000000,,INDIO SURGERY CENTER INC.,550000265.000000000000000,Surgical Clinic,46900 MONROE ST,INDIO,92201.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,8/28/2006 0:00:00,Clinic,Surgical Clinic,33.707746399999998,-116.232630299999997
272,306334614.000000000000000,,THERAPY PROFESSIONALS,250000799.000000000000000,Rehabilitation Clinic,25405 HANCOCK AVE,MURRIETA,92562.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,4/9/2008 0:00:00,Clinic,Rehabilitation Clinic,33.557875799999998,-117.185409699999994
273,306334625.000000000000000,,HEMET DIALYSIS CENTER,240000801.000000000000000,Chronic Dialysis Clinic,3050 W FLORIDA AVE,HEMET,92545.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,5/19/2011 0:00:00,Clinic,Chronic Dialysis Clinic,33.747684399999997,-117.004070600000006
274,306334631.000000000000000,,"LA QUINTA KIDNEY CENTER, LLC",550001444.000000000000000,Chronic Dialysis Clinic,43576 WASHINGTON ST,LA QUINTA,92253.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,6/20/2011 0:00:00,Clinic,Chronic Dialysis Clinic,33.732002199999997,-116.302895100000001
275,306334648.000000000000000,,BERMUDA DUNES DIALYSIS,550001918.000000000000000,Chronic Dialysis Clinic,78030 WILDCAT DR,PALM DESERT,92211.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,10/24/2012 0:00:00,Clinic,Chronic Dialysis Clinic,33.766135400000003,-116.303383199999999
276,306334651.000000000000000,,MURRIETA DIALYSIS CENTER,240000806.000000000000000,Chronic Dialysis Clinic,27602 CLINTON KEITH RD,MURRIETA,92562.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,9/20/2012 0:00:00,Clinic,Chronic Dialysis Clinic,33.599262199999998,-117.179449199999993
277,306334652.000000000000000,,SUN CITY MENIFEE DIALYSIS,550002070.000000000000000,Chronic Dialysis Clinic,1702 ILLINOIS AVE,PERRIS,92571.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,9/25/2012 0:00:00,Clinic,Chronic Dialysis Clinic,33.746903199999998,-117.186993999999999
278,306334656.000000000000000,,CORONA DIALYSIS CENTER,240000805.000000000000000,Chronic Dialysis Clinic,2057 COMPTON AVE,CORONA,92881.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,5/11/2013 0:00:00,Clinic,Chronic Dialysis Clinic,33.849772000000002,-117.535986199999996
279,306334661.000000000000000,,ANZA INDIAN HEALTH CENTER,550002003.000000000000000,Community Clinic,39100 Contreras Rd,Anza,92539.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,11/19/2013 0:00:00,Clinic,Community Clinic,33.553901699999997,-116.674356900000006
280,306334667.000000000000000,,COACHELLA KIDNEY INSTITUTE,550002205.000000000000000,Chronic Dialysis Clinic,1413 6TH ST,COACHELLA,92236.000000000000000,33.000000000000000,Riverside,Not Applicable,,Open,3/6/2014 0:00:00,Clinic,Chronic Dialysis Clinic,33.678434600000003,-116.177553799999998
