,EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME,ein,name,sub_name,city,ntee_code,subseccd,latest_tax_year,latest_total_revenue,latest_total_expenses,latest_total_assets,_merge
5320,862619082.0,MIND MEDICINE MOVEMENT,,12604 TORREY BLUFF DR APT 393,SAN DIEGO,CA,92130-4232,0.0,3.0,3.0,1000.0,202107.0,1.0,15.0,0.0,1.0,1.0,202412.0,1.0,1.0,2.0,0.0,12.0,1569.0,89.0,89.0,E60,,,,,,,,,,,,left_only
5321,862638315.0,UNITED COMMUNITY BRIDGE FOUNDATION,% DOUGLAS A BARNES,3111 CAMINO DEL RIO N STE 400,SAN DIEGO,CA,92108-5724,0.0,3.0,3.0,1238.0,202509.0,1.0,15.0,0.0,1.0,1.0,202505.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,P30,,,,,,,,,,,,left_only
5322,862652158.0,RICKS INDEPENDENT LIVING,% RICKEY SPENCER,1021 S 37TH ST,SAN DIEGO,CA,92113-3202,0.0,3.0,3.0,1000.0,202108.0,1.0,16.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,L41,,,,,,,,,,,,left_only
5323,862698174.0,REDOMA DIOS GUARDA MI LAGRIMAS INC,,7139 LISBON ST,SAN DIEGO,CA,92114-3006,0.0,3.0,3.0,1200.0,202202.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,S20,,,,,,,,,,,,left_only
5324,862749679.0,HOUSE OF MUSIC,,2731 HOPKINS ST,SAN DIEGO,CA,92139-3413,0.0,3.0,3.0,1200.0,202108.0,1.0,16.0,0.0,1.0,1.0,202212.0,3.0,4.0,1.0,0.0,12.0,36573.0,261098.0,261098.0,B90,,,,,,,,,,,,left_only
5325,862784849.0,SHORT TERM RENTAL ALLIANCE OF SAN DIEGO,% PEDRO TAVARES,3952 D CLAIREMONT MESA BLVD 265,SAN DIEGO,CA,92117-2775,0.0,6.0,3.0,2000.0,202210.0,2.0,0.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,S41,,,,,,,,,,,,left_only
5326,862824920.0,RISE CONCEPT,% PING WANG,12540 OAKS NORTH DR,SAN DIEGO,CA,92128-1608,0.0,3.0,3.0,1000.0,202111.0,1.0,16.0,0.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,116410.0,212913.0,212913.0,P29,,,,,,,,,,,,left_only
5327,862830525.0,ON PURPOSE TOO,,501 W BROADWAY STE A PMB 223,SAN DIEGO,CA,92101-3562,0.0,3.0,3.0,1000.0,202105.0,1.0,15.0,0.0,1.0,1.0,202512.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,W99,,,,,,,,,,,,left_only
5328,862841943.0,CALIFORNIA HOUSING COALITION,,401 B ST STE 305,SAN DIEGO,CA,92101-4226,0.0,3.0,3.0,2000.0,202508.0,1.0,16.0,0.0,1.0,1.0,,0.0,0.0,2.0,0.0,6.0,,,,L01,,,,,,,,,,,,left_only
5329,862887800.0,92130 CARES,,13504 SCARLET SAGE TRL,SAN DIEGO,CA,92130-5777,0.0,3.0,3.0,1000.0,202107.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,S80,,,,,,,,,,,,left_only
5330,862889343.0,AREAA CHARLOTTE METRO,% LARAY HAMPTON,2333 CAMINO DEL RIO S STE 210,SAN DIEGO,CA,92108-3600,0.0,6.0,3.0,1000.0,202111.0,0.0,0.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,left_only
5331,862922570.0,BEHAVIORAL MEDICINE INSTITUTE,,606 WASHINGTON ST,SAN DIEGO,CA,92103-2234,0.0,3.0,3.0,2000.0,202201.0,1.0,15.0,0.0,1.0,1.0,202310.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,E05,WESLEY G MOONS,,,,,,,,,,,left_only
5332,862923618.0,NESTOS EDUCATIONAL SPORT TRAINING,% ERNESTO D GONZALEZ JR,4373 50TH ST APT 6,SAN DIEGO,CA,92115-8134,0.0,3.0,3.0,1200.0,202108.0,1.0,16.0,0.0,1.0,1.0,202412.0,1.0,1.0,2.0,0.0,12.0,1.0,407.0,407.0,N40,,,,,,,,,,,,left_only
5333,862938973.0,SCRIPPS BOYS BASKETBALL BOOSTER,% BOOSTERS,10410 TREENA STREET,SAN DIEGO,CA,92131-1126,0.0,3.0,3.0,1200.0,202107.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,N62,,,,,,,,,,,,left_only
5334,863029758.0,VETREN,,9051 MIRA MESA BLVD UNIT 261403,SAN DIEGO,CA,92196-7058,0.0,3.0,3.0,1000.0,202309.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,left_only
5335,863054060.0,DEL MAR DOG RESCUE,% DEL MAR DOG RESCUE,14219 CAMINITO LAZANJA,SAN DIEGO,CA,92127-3627,0.0,3.0,3.0,1000.0,202112.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,D99,,,,,,,,,,,,left_only
5336,863075182.0,STOCKS 4 EVERYDAY PEOPLE INC,,4079 GOVERNOR DR PMB 3029,SAN DIEGO,CA,92122-2522,0.0,3.0,3.0,2000.0,202202.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P02,,,,,,,,,,,,left_only
5337,863087459.0,BELLA ARTS FOUNDATION,% ALISHA ZALKIN,10590 W OCEAN AIR DR STE 125,SAN DIEGO,CA,92130-4682,0.0,3.0,3.0,1000.0,202204.0,1.0,4.0,0.0,1.0,1.0,202412.0,5.0,3.0,0.0,1.0,12.0,615053.0,97582.0,,A20,,,,,,,,,,,,left_only
5338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863107749.0,San Diego Marines Foundation,San Diego Marines Foundation,San Diego,W30,3.0,,,,,right_only
5339,863115375.0,YOUTH ACTION MOVEMENT,% JOEL Z NEW,7015 CHAPALA CANYON CT,SAN DIEGO,CA,92129-2253,0.0,3.0,3.0,7000.0,202211.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X30,YAM,,,,,,,,,,,left_only
5340,863127395.0,WU FAMILY CHRISTIAN FOUNDATION INC,% DAVID WU,876 GOLDEN PARK AVE,SAN DIEGO,CA,92106-2956,0.0,3.0,3.0,1000.0,202110.0,1.0,15.0,0.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,162622.0,296098.0,123904.0,,,,,,,,,,,,,left_only
5341,863154307.0,PADDLE FOR PEACE,% MARISA BELL,8026 HUMMINGBIRD LN,SAN DIEGO,CA,92123-2723,0.0,3.0,3.0,1000.0,202110.0,1.0,15.0,0.0,5.0,1.0,202404.0,4.0,4.0,1.0,0.0,4.0,146861.0,297088.0,297088.0,C01,,,,,,,,,,,,left_only
5342,863253387.0,TECHNOLOGY RELIEF FOUNDATION,% YUHONG WU,17317 EAGLE CANYON WAY,SAN DIEGO,CA,92127-7877,0.0,3.0,3.0,1000.0,202108.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,W99,,,,,,,,,,,,left_only
5343,863254177.0,BUNDLE4BABY,% VANESSA VALADEZ,3577 LOUISIANA ST,SAN DIEGO,CA,92104-4022,0.0,3.0,3.0,1000.0,202108.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P20,,,,,,,,,,,,left_only
5344,863288267.0,LA ATALAYA FOUNDATION,,PO BOX 371347,SAN DIEGO,CA,92137-1347,0.0,3.0,3.0,1000.0,202110.0,1.0,4.0,0.0,2.0,1.0,202412.0,3.0,4.0,0.0,1.0,12.0,46712.0,113234.0,,T20,,,,,,,,,,,,left_only
5345,863315020.0,KIDS BODY CONNECTION FOUNDATION,,8514 COMMERCE AVENUE SUITE A,SAN DIEGO,CA,92121-2611,0.0,3.0,3.0,2000.0,202107.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,B20,,,,,,,,,,,,left_only
5346,863325980.0,SALT COVENANT CHURCH,% KYOUNGSHIK HAM,7220 TRADE ST STE 128,SAN DIEGO,CA,92121-2324,0.0,3.0,3.0,7000.0,202208.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X20,,,,,,,,,,,,left_only
5347,863351286.0,SOCAL YOUTH BOWLING,,3462 N MOUNTAIN VIEW DR,SAN DIEGO,CA,92116-1950,0.0,3.0,3.0,1000.0,202110.0,1.0,16.0,0.0,1.0,1.0,202412.0,1.0,0.0,2.0,0.0,12.0,1.0,0.0,0.0,N99,,,,,,,,,,,,left_only
5348,863393343.0,NATE HARRISON SERENITY RANCH FOUNDATION,% CARE OF VICTORIA MORGAN,4815 33RD ST,SAN DIEGO,CA,92116-1813,0.0,3.0,3.0,1200.0,202301.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,A99,,,,,,,,,,,,left_only
5349,863415564.0,EVANS FAMILY CHARITABLE FOUNDATION,% JENNY HILL BRATT,12275 EL CAMINO REAL STE 100,SAN DIEGO,CA,92130-4092,0.0,3.0,3.0,1000.0,202202.0,1.0,4.0,0.0,1.0,1.0,202412.0,8.0,8.0,0.0,1.0,12.0,15523545.0,21109198.0,,T20,,,,,,,,,,,,left_only
5350,863423855.0,MUHE HEALTH SUPPORT GROUP,% JYTLAW,4142 ADAMS AVE STE 103 PMB 547,SAN DIEGO,CA,92116-2594,0.0,3.0,3.0,1200.0,202108.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,F60,,,,,,,,,,,,left_only
5351,863425653.0,GRAND AMERICAN BALLET,% DEBRA C SCHEUFLER,3776 1ST AVE APT C,SAN DIEGO,CA,92103-4030,0.0,3.0,3.0,2000.0,202201.0,1.0,16.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,left_only
5352,863460209.0,COMMUNITY CAT FOUNDATION,% LYNN MULHERN,3754 MAIN ST STE A,SAN DIEGO,CA,92113-3834,0.0,3.0,3.0,1240.0,202301.0,1.0,4.0,0.0,1.0,1.0,202412.0,3.0,4.0,0.0,1.0,12.0,69000.0,108606.0,,D20,,,,,,,,,,,,left_only
5353,863475938.0,GRAMA BLUES HOUSE INC,% MARY BLUE,6353 EL CAJON BLVD STE 124,SAN DIEGO,CA,92115-2655,0.0,3.0,3.0,1000.0,202109.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,F20,,,,,,,,,,,,left_only
5354,863579925.0,WL NUGENT FOUNDATION,% SHANNON R NUGENT,4653 CARMEL MTN RD 308221,SAN DIEGO,CA,92130-6650,0.0,3.0,3.0,1245.0,202109.0,1.0,4.0,0.0,1.0,1.0,202412.0,3.0,1.0,0.0,1.0,12.0,44606.0,204.0,,T20,,,,,,,,,,,,left_only
5355,863604887.0,KANES K9S & ANIMAL RESCUE,% LACEY NAEGLE,4452 SANTA CRUZ AVE,SAN DIEGO,CA,92107-3617,0.0,3.0,3.0,1000.0,202108.0,1.0,15.0,0.0,1.0,1.0,202504.0,3.0,4.0,1.0,0.0,4.0,93578.0,122672.0,122672.0,D20,,,,,,,,,,,,left_only
5356,863610124.0,SOCAL SEA TURTLES INC,,7770 REGENTS RD STE 113 PMB 167,SAN DIEGO,CA,92122-1967,0.0,3.0,3.0,2000.0,202202.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,D31,,,,,,,,,,,,left_only
5357,863633533.0,HEALTHY AGING VILLAGES FOR ALL,% MANUEL ACEVEDO,13336 CAMINITO CIERA UNIT 34,SAN DIEGO,CA,92129-6028,0.0,3.0,3.0,1200.0,202108.0,1.0,16.0,0.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,107348.0,112308.0,112308.0,P81,VILLAGES FOR ALL,,,,,,,,,,,left_only
5358,863654877.0,UNITED STATES FORMULA 18 CATAMARAN CLASS ASSOCIATION INC,,3319 INGELOW ST,SAN DIEGO,CA,92106-2117,0.0,3.0,3.0,1000.0,202202.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,N99,,,,,,,,,,,,left_only
5359,863709757.0,TREE CHURCH,,11311 CRYSTAL OAKS WAY,SAN DIEGO,CA,92131-2956,0.0,3.0,3.0,7000.0,202202.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,8.0,,,,X20,,,,,,,,,,,,left_only
5360,863713711.0,RUSCRANE LAW FIRM,,4079 GOVERNOR DRIVE 111,SAN DIEGO,CA,92122-2522,0.0,3.0,3.0,1000.0,202208.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,I80,,,,,,,,,,,,left_only
5361,863714554.0,LEARNING SPACES INC,,5833 MEADOWS DEL MAR,SAN DIEGO,CA,92130-4871,0.0,3.0,3.0,1000.0,202108.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,B01,,,,,,,,,,,,left_only
5362,863715186.0,SCHOOLS ARE FOR EVERYONE COMMUNITY ASSOCIATION,% HEATHER DUGDALE,8070 ARTESIAN RD,SAN DIEGO,CA,92127-5717,0.0,4.0,3.0,1000.0,202401.0,2.0,0.0,0.0,1.0,1.0,202312.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,B03,,,,,,,,,,,,left_only
5363,863721358.0,SECOND LEASH ON LIFE INC,,3925 SAN GREGORIO WAY,SAN DIEGO,CA,92130-2263,0.0,3.0,3.0,1000.0,202111.0,1.0,15.0,0.0,1.0,1.0,202412.0,2.0,4.0,1.0,0.0,12.0,19682.0,110260.0,110260.0,D20,,,,,,,,,,,,left_only
5364,863761172.0,GR8FUL CONNECTIONS,% HEATHER DUGDALE,8070 ARTESIAN RD,SAN DIEGO,CA,92127-5717,0.0,3.0,3.0,1200.0,202409.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,S99,,,,,,,,,,,,left_only
5365,863818045.0,BOSTWICK-OSTERHOUT FOUNDATION,% BENJAMIN BOSTWICK,4553 CAPE MAY AVE,SAN DIEGO,CA,92107-2327,0.0,3.0,3.0,1000.0,202201.0,1.0,4.0,0.0,1.0,1.0,202412.0,5.0,5.0,0.0,1.0,12.0,596343.0,592670.0,,T20,,,,,,,,,,,,left_only
5366,863819628.0,SAN DIEGO WOMANS CLUB FOUNDATION,% KATHARINA FARRAND,5173 WARING ROAD 126,SAN DIEGO,CA,92120-2705,0.0,3.0,3.0,1000.0,202203.0,1.0,21.0,0.0,1.0,1.0,202405.0,6.0,4.0,1.0,0.0,5.0,3525018.0,140441.0,140441.0,S81,,863819628.0,San Diego Womans Club Foundation,San Diego Womans Club Foundation,San Diego,S81,3.0,2024.0,140441.0,314333.0,3525018.0,both
5367,863822736.0,TAHMASBI SAKI FOUNDATION FOR SCIENTIFIC RESEARCH,% AMIR TAHMASBI,9345 BABAUTA RD APT 1,SAN DIEGO,CA,92129-4948,0.0,3.0,3.0,1280.0,202109.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,B99,,,,,,,,,,,,left_only
5368,863838095.0,FLEET LOGISTICS MULTI-MISSION WING SEASON MESS CHIEF PETTY OFFICERS,% LSCS CARMEN RODRIGUEZ,PO BOX 357104,SAN DIEGO,CA,92135-0000,0.0,3.0,3.0,1200.0,202311.0,1.0,15.0,0.0,5.0,1.0,,0.0,0.0,2.0,0.0,7.0,,,,W01,,,,,,,,,,,,left_only
5369,863839491.0,SAN DIEGO ASIAN AMERICAN LEGAL EDUCATION FUND,% BRIAN BYUN,1901 1ST AVE STE 124,SAN DIEGO,CA,92101-0300,0.0,3.0,3.0,1230.0,202109.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,W99,,863839491.0,San Diego Asian American Legal Education Fund,San Diego Asian American Legal Education Fund,San Diego,W99,3.0,,,,,both
5370,863886604.0,NEW LYFE HOMES,% VANESSA MCDONALD,2003 BAYVIEW HEIGHTS DR SPC 54,SAN DIEGO,CA,92105-5528,0.0,3.0,3.0,1000.0,202201.0,1.0,15.0,0.0,1.0,1.0,202412.0,3.0,4.0,1.0,0.0,12.0,27344.0,178350.0,178350.0,L25,,,,,,,,,,,,left_only
5371,863889318.0,ECOFRONTERA FOUNDATION,,3952D CLAIREMONT MESA BLVD NUM 371,SAN DIEGO,CA,92117-2714,0.0,3.0,3.0,1200.0,202108.0,1.0,15.0,0.0,1.0,1.0,202512.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,C32,,,,,,,,,,,,left_only
5372,863899013.0,TAU KAPPA EPSILON SAN DIEGO COUNTY ALUMNI ASSOCIATION,% TED CONSIDINE,8989 RIO SAN DIEGO DR STE 250,SAN DIEGO,CA,92108-1604,0.0,4.0,3.0,3000.0,202201.0,2.0,0.0,0.0,1.0,1.0,202506.0,1.0,1.0,2.0,0.0,6.0,691.0,6517.0,2020.0,B84,,,,,,,,,,,,left_only
5373,863914684.0,PURSES FOR A PURPOSE INC,,402 W BROADWAY STE 1560,SAN DIEGO,CA,92101-8534,0.0,3.0,3.0,1000.0,202112.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,T99,,,,,,,,,,,,left_only
5374,863940502.0,WILDERNESS ZION CHURCH,,11125 TALONCREST WAY UNIT 5,SAN DIEGO,CA,92126-6120,0.0,3.0,3.0,7000.0,202112.0,1.0,10.0,0.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,,,,,,,,,,,,,left_only
5375,863941158.0,SAN DIEGO COUNTY TKE FOUNDATION,% TED CONSIDINE,8989 RIO SAN DIEGO DR STE 250,SAN DIEGO,CA,92108-1604,0.0,3.0,3.0,1000.0,202108.0,1.0,16.0,0.0,1.0,1.0,202506.0,1.0,1.0,2.0,0.0,6.0,2744.0,3073.0,3073.0,E12,,863941158.0,San Diego County Tke Foundation,San Diego County Tke Foundation,San Diego,E12,3.0,2024.0,2020.0,2170.0,1812.0,both
5376,863968926.0,SIGMA DELTA HOUSE CORPORATION,% JOSEPH FOX,5034 MCGILL WAY,SAN DIEGO,CA,92130-2709,0.0,7.0,3.0,1000.0,202403.0,2.0,0.0,0.0,1.0,1.0,202412.0,4.0,4.0,1.0,0.0,12.0,101451.0,428667.0,428667.0,B83,,,,,,,,,,,,left_only
5377,863975627.0,NEIGHBORS FOR A BETTER SAN DIEGO,% GEOFF HUETER,4142 ADAMS AVE STE 103 PMB 244,SAN DIEGO,CA,92116-2594,0.0,3.0,3.0,1200.0,202504.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,S01,,863975627.0,Neighbors For A Better San Diego,Neighbors For A Better San Diego,San Diego,S01,3.0,2023.0,57226.0,30263.0,39319.0,both
5378,863996144.0,HEALING REMEDY,% KATHRYN FOX,1901 4TH AVE STE 200,SAN DIEGO,CA,92101-8315,0.0,3.0,3.0,1200.0,202108.0,1.0,15.0,0.0,1.0,1.0,202412.0,1.0,3.0,1.0,0.0,12.0,1931.0,56480.0,56480.0,E70,,,,,,,,,,,,left_only
5379,863998254.0,SHINING A LIGHT ON AUTISM INC,,2645 W CANYON AVE,SAN DIEGO,CA,92123-4735,0.0,3.0,3.0,1200.0,202111.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,G84,,,,,,,,,,,,left_only
5380,866438776.0,NOBLE FAMILY,% PRAVAL SHAH,3830 CRESTSTONE PL,SAN DIEGO,CA,92130-1501,0.0,3.0,3.0,1000.0,202104.0,1.0,15.0,0.0,2.0,1.0,202512.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,K30,SUDHA SHAH TTEE,,,,,,,,,,,left_only
5381,870715085.0,SAN DIEGO WFC INC,% LORENA SNYDER,6023 GAINES ST,SAN DIEGO,CA,92110-1445,0.0,3.0,3.0,2000.0,200403.0,1.0,16.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,N64,,870715085.0,San Diego Wfc Inc,San Diego Wfc Inc,San Diego,N64,3.0,2011.0,66004.0,66004.0,0.0,both
5382,870721248.0,DENNIS AND PAMELA MUDD CHARITABLE FOUNDATION,% KUHN & KOVIAK CPAS INC,3655 NOBEL DR STE 300,SAN DIEGO,CA,92122-1050,0.0,3.0,3.0,1000.0,200506.0,1.0,4.0,0.0,1.0,1.0,202412.0,5.0,4.0,0.0,1.0,12.0,908085.0,289318.0,,T22,,,,,,,,,,,,left_only
5383,870740150.0,LA MESA FAMILY WELFARE FUND,% KELLY SUNDSTROM,7430 COPLEY PARK PL,SAN DIEGO,CA,92111-1122,0.0,3.0,3.0,1000.0,200509.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,T20,,,,,,,,,,,,left_only
5384,870749239.0,FRESH START SURGICAL GIFTS FOUNDATION,% STEVEN F EDWARDS,PO BOX 721964,SAN DIEGO,CA,92172-1964,0.0,3.0,3.0,1000.0,200605.0,1.0,17.0,0.0,1.0,1.0,202412.0,8.0,6.0,1.0,0.0,12.0,21701101.0,3109423.0,839966.0,F11,,,,,,,,,,,,left_only
5385,870751212.0,OAK VALLEY FALCON FOUNDATION,% OAK VALLEY MIDDLE SCHOOL,16055 WINECREEK RD,SAN DIEGO,CA,92127-3719,0.0,3.0,3.0,1000.0,201504.0,1.0,16.0,0.0,1.0,1.0,202506.0,4.0,3.0,1.0,0.0,6.0,142967.0,99831.0,81087.0,B90,,,,,,,,,,,,left_only
5386,870752604.0,MELODYS HOUSE DAY CARE & LEARNING CENTER,% MILDRED ROBINSON,5930 DIVISION ST,SAN DIEGO,CA,92114-6615,0.0,3.0,3.0,1000.0,200607.0,1.0,16.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,12.0,,,,P33,,,,,,,,,,,,left_only
5387,870753007.0,BOOK MAGIC,% ABRAHAM GALE,2875 COWLEY WAY APT 809,SAN DIEGO,CA,92110-1012,0.0,3.0,3.0,1300.0,200604.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,B127,GALE ABRAHAM PRES,,,,,,,,,,,left_only
5388,870759939.0,ALBERT EINSTEIN ACADEMIES,% LUCI FOWERS,3035 ASH ST,SAN DIEGO,CA,92102-1718,0.0,3.0,3.0,2000.0,200709.0,1.0,11.0,0.0,1.0,1.0,202406.0,8.0,8.0,1.0,0.0,6.0,38292916.0,23073138.0,23073138.0,,,,,,,,,,,,,left_only
5389,870761327.0,CENTER FOR MINDFUL RELATIONSHIPS,% LAURA CARR,2333 1ST AVE STE 203,SAN DIEGO,CA,92101-1540,0.0,3.0,3.0,1000.0,202501.0,1.0,15.0,0.0,1.0,1.0,202406.0,4.0,4.0,1.0,0.0,12.0,161270.0,429861.0,429861.0,B03,,,,,,,,,,,,left_only
5390,870788291.0,BRIDGET ROSE FOUNDATION INC,% LAURI MCCRINK,5965 VILLAGE WAY STE E105-405,SAN DIEGO,CA,92130-2475,0.0,3.0,3.0,1000.0,200903.0,1.0,4.0,0.0,1.0,1.0,202412.0,8.0,6.0,0.0,1.0,12.0,18482384.0,3024798.0,,T20,,,,,,,,,,,,left_only
5391,870794137.0,JESUS HOPE KOREAN CHURCH,% REV EUI KYUM JANG,4425 BANNOCK AVE,SAN DIEGO,CA,92117-2835,3371.0,3.0,9.0,7000.0,199204.0,1.0,10.0,1000000.0,1.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,X21,,,,,,,,,,,,left_only
5392,870804598.0,THE SISTERS OF NAZARETH OF SAN DIEGO REAL ESTATE HOLDINGS INC,% SISTER VERA CHAN,6333 RANCHO MISSION RD,SAN DIEGO,CA,92108-2001,928.0,3.0,9.0,1700.0,194603.0,1.0,10.0,31150120.0,5.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,,,870804598.0,The Sisters Of Nazareth Of San Diego Real Estate Holdings Inc,The Sisters Of Nazareth Of San Diego Real Estate Holdings Inc,San Diego,,3.0,,,,,both
5393,870804606.0,THE SISTERS OF NAZARETH SAN RAFEL REAL ESTATE HOLDINGS INC,% SISTER VERA CHAN,6333 RANCHO MISSION RD,SAN DIEGO,CA,92108-2001,928.0,3.0,9.0,1700.0,194603.0,1.0,10.0,31150120.0,5.0,1.0,,0.0,0.0,6.0,0.0,12.0,,,,,,,,,,,,,,,,left_only
5394,870805795.0,FAMILY FUEL INC,% STEVE OSTERHAGE,3460 SHAWNEE RD,SAN DIEGO,CA,92117-5715,0.0,3.0,3.0,2000.0,200803.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P46,,,,,,,,,,,,left_only
5395,870811696.0,XOLOS FOR CHRONIC PAIN RELIEF X-CPR,% NANCY GORDON,6669 ARCHWOOD AVE,SAN DIEGO,CA,92120-2401,0.0,3.0,3.0,2000.0,200808.0,1.0,15.0,0.0,1.0,1.0,202212.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,P50,,,,,,,,,,,,left_only
5396,870813455.0,ALL GREATER GOOD FOUNDATION,% KATJA VAN HERLE,10525 VISTA SORRENTO PKWY STE 210,SAN DIEGO,CA,92121-2747,0.0,3.0,3.0,1200.0,200808.0,1.0,15.0,0.0,1.0,1.0,202312.0,5.0,4.0,1.0,0.0,12.0,599708.0,130726.0,130726.0,H80,,,,,,,,,,,,left_only
5397,870820459.0,HANDSON SAN DIEGO,,8305 VICKERS ST STE 102,SAN DIEGO,CA,92111-2111,0.0,3.0,3.0,1000.0,202109.0,1.0,15.0,0.0,1.0,1.0,202412.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,T40,,870820459.0,Handson San Diego,Handson San Diego,San Diego,T40,3.0,,,,,both
5398,870841342.0,GOLDEN STATE BALLET FOUNDATION,,6338 RIVERDALE ST,SAN DIEGO,CA,92120-3310,0.0,3.0,3.0,1000.0,202108.0,1.0,15.0,0.0,1.0,1.0,202412.0,5.0,6.0,1.0,0.0,12.0,687222.0,1402898.0,1402898.0,A63,MAGDALENA O NEILL,,,,,,,,,,,left_only
