"account_key","account_status","date_account_creation","date_cert_expiration","date_cert_effective","business_owner_name","ownership_type","date_business_start","dba_name","naics_sector","naics_code","naics_description","address_no","address_pd","address_road","address_sfx","address_no_fraction","address_city","address_state","address_zip","address_suite","address_pmb_box","address_po_box","bid","council_district","lat","lng"
"2025016442.0","Active","2025-09-15 07:36:00","2026-08-31 23:59:59","2025-08-21 00:00:00","MARY OKOTH LICENSED CLINICAL SOCIAL WORKER PC","CORP","2025-08-21 00:00:00","MARY OKOTH LICENSED CLINICAL SOCIAL WORKER PC","62","62133","OFFICES OF OTHER MENTAL HEALTH PRACTITIONERS","3830","","VALLEY CENTRE","DR","","SAN DIEGO","CA","92130-3320","705302","","","","1.0","32.93775555","-117.2322412"
"2025016443.0","Active","2025-09-15 07:37:08","2026-08-31 23:59:59","2025-08-13 00:00:00","JOMOKO INC","CORP","2025-08-13 00:00:00","MOMS NOMS","72","72234","COTTAGE FOOD OPERATOR","6339","","GOLDEN LILY","WAY","","SAN DIEGO","CA","92130-6836","","","","","1.0","32.971009110733","-117.183597576001"
"2025016454.0","Active","2025-09-15 07:55:24","2026-09-30 23:59:59","2025-09-12 00:00:00","TRAVIS J HICKS","SOLE","2025-09-12 00:00:00","WEYBRIDGE INVESTMENT ADVISORY","52","52393","INVESTMENT ADVICE","300","","BEECH","ST","","SAN DIEGO","CA","92101-8446","406","","","","3.0","32.720983534262","-117.161964995745"
"2025016455.0","Active","2025-09-15 07:57:09","2026-09-30 23:59:59","2025-09-12 00:00:00","BASEBALL SEASONING COMPANY LLC","LLC","2025-09-12 00:00:00","BASEBALL SEASONS","45","454112","RETAIL SALES VIA INTERNET/WEBSITES","7625","","BRITANNIA PARK","PL","","SAN DIEGO","CA","92154-7420","","","","","8.0","32.55517035","-116.9775712"
"2025016457.0","Active","2025-09-15 07:59:57","2026-08-31 23:59:59","2025-09-01 00:00:00","ETHAN ANGELENE","SOLE","2025-09-01 00:00:00","ANGELENE","62","621","AMBULATORY HEALTH CARE SERVICES","8930","","MEMIKE","PL","","SAN DIEGO","CA","92119-2113","","","","","7.0","32.809937542719","-117.006719371048"
"2025016458.0","Active","2025-09-15 08:00:57","2026-10-31 23:59:59","2025-10-27 00:00:00","CAMPUS CANTINA LLC","LLC","2025-10-27 00:00:00","TACO BELL 42453","72","7222","LIMITED-SERVICE EATING PLACES","2551","W","WOODLAND","DR","","ANAHEIM","CA","92801-2608","","","","","","33.849354","-117.97447"
"2025016460.0","Active","2025-09-15 08:24:06","2026-05-31 23:59:59","2025-05-29 00:00:00","RACHAEL FAHLSTROM","SOLE","2025-05-29 00:00:00","SKIN BY JUNIPER & JADE","81","812112","BEAUTY SALONS","518","","VIA DE LA VALLE","","1/2","SOLANA BEACH","CA","92075-2474","","","","","","32.980051820765","-117.259670934346"
"2025016464.0","Active","2025-09-15 08:59:51","2026-09-30 23:59:59","2025-09-12 00:00:00","OLMALY TINOCO REYNA","SOLE","2025-09-12 00:00:00","TINOCO REYNA LANDSCAPING SERVICES","56","56173","LANDSCAPING SERVICES","4327","","35TH","ST","","SAN DIEGO","CA","92104-1564","4","","","13.0","3.0","32.75586471","-117.1178441"
"2025016470.0","Active","2025-09-15 09:24:51","2026-08-31 23:59:59","2025-09-01 00:00:00","HIDROSIS LLC","LLC","2025-09-01 00:00:00","PERSPIRE SAUNA STUDIO OF DEL MAR","81","81299","ALL OTHER PERSONAL SERVICES","12853","","EL CAMINO REAL","","","SAN DIEGO","CA","92130-2969","202","","","","","32.949837","-117.23574"
"2025016471.0","Active","2025-09-15 09:32:36","2026-09-30 23:59:59","2025-09-20 00:00:00","JENNIFER A DUREGGER","SOLE","2025-09-20 00:00:00","JEN'S HEART STUDIO","71","71151","INDEPENDENT ARTISTS, WRITERS & PERFORMERS","5790","","ARMADA","DR","","CARLSBAD","CA","92008-4608","","","","","","33.125777751495","-117.316159697124"
"2025016474.0","Active","2025-09-15 09:43:38","2026-09-30 23:59:59","2025-09-15 00:00:00","MOHAMEDAMIN HASSAN ALI","SOLE","2025-09-15 00:00:00","AMINZO","48","48531","TAXI SERVICE","4091","","39TH","ST","","SAN DIEGO","CA","92105-2381","137","","","14.0","9.0","32.75131677","-117.1105505"
"2025016476.0","Active","2025-09-15 09:46:51","2027-02-28 23:59:59","2026-03-01 23:59:59","MELINIS & COMPANY LLC","LLC","2021-02-02 00:00:00","MELINIS & COMPANY","72","72233","MOBILE FOOD SERVICES","3426","","GROGAN","CIR","","SAN DIEGO","CA","92154-2313","","","","","8.0","32.582570000000004","-117.059555"
"2025016480.0","Active","2025-09-15 09:58:43","2026-09-30 23:59:59","2025-09-22 00:00:00","HP ACUPUNCTURE PROFESSIONAL CORPORATION","CORP","2025-09-22 00:00:00","HP ACUPUNCTURE PROFESSIONAL CORPORATION","62","621399","OFFICES OF ALL OTH MISC HEALTH PRACTITIONERS","4849","","RONSON","CT","","SAN DIEGO","CA","92111-1805","107","","","","6.0","32.83013906","-117.1458881"
"2025016481.0","Active","2025-09-15 10:01:17","2026-09-30 23:59:59","2025-09-13 00:00:00","MARVIN VAN-NESS DAVIS","SOLE","2025-09-13 00:00:00","IMPERIAL ROYAL GUARD","56","561612","SECURITY GUARDS & PATROL SERVICES","2212","","LAGO MADERO","","","CHULA VISTA","CA","91914-4000","","","","","","32.659065940601","-116.971688119427"
"2025016482.0","Active","2025-09-15 10:02:16","2026-09-30 23:59:59","2025-09-15 00:00:00","KIJUANA CARMICHAEL","SOLE","2025-09-15 00:00:00","KIKI'S SWEET TREATS","45","45443","ROAMING & STATIONARY SIDEWALK VENDOR","10380","","SPRING CANYON","RD","","SAN DIEGO","CA","92131-3684","152","","","","5.0","32.936004328094114","-117.0964313609674"
"2025016485.0","Active","2025-09-15 10:09:03","2026-09-30 23:59:59","2025-10-01 00:00:00","MOMDAD KITCHEN LLC","LLC","2025-10-01 00:00:00","MOMDAD KITCHEN","49","4922","LOCAL MESSENGERS & LOCAL DELIVERY","6334","","EL CAJON","BLVD","","SAN DIEGO","CA","92115-2641","K17","","","21.0","9.0","32.764138","-117.0620946"
"2025016486.0","Active","2025-09-15 10:10:16","2026-09-30 23:59:59","2025-09-08 00:00:00","NICHOLAS J BROOKS","SOLE","2025-09-08 00:00:00","NICHOLAS J BROOKS","54","54111","OFFICES OF LAWYERS","1240","","INDIA","ST","","SAN DIEGO","CA","92101-8555","2305","","","","3.0","32.71820016","-117.1683421"
"2025016487.0","Active","2025-09-15 10:12:00","2026-08-31 23:59:59","2025-08-20 00:00:00","THE DRY STANDARD LLC","LLC","2025-08-20 00:00:00","THE DRY STANDARD LLC","72","72234","COTTAGE FOOD OPERATOR","5519","","ALLEGHANY","ST","","SAN DIEGO","CA","92139-1603","","","","","4.0","32.678215","-117.07116"
"2025016490.0","Active","2025-09-15 10:50:46","2026-10-31 23:59:59","2025-10-05 00:00:00","UMER KURI SHEKA","SOLE","2025-10-05 00:00:00","SUNNYCITY CAB","48","48531","TAXI SERVICE","5222","","TROJAN","AVE","","SAN DIEGO","CA","92115-5273","","","","","9.0","32.75493604","-117.08315120000002"
"2025016491.0","Active","2025-09-15 10:57:08","2026-09-30 23:59:59","2025-09-22 00:00:00","LARYSSA MERAZ","SOLE","2025-09-22 00:00:00","YSSA'S WAXING STUDIO","81","81211","HAIR, NAIL & SKIN CARE SERVICES","4855","","SEA CORAL","DR","","SAN DIEGO","CA","92154-6408","","","","","8.0","32.5732045","-117.028198"
"2025016507.0","Active","2025-09-15 13:10:27","2026-09-30 23:59:59","2025-09-15 00:00:00","SHEKHA M ABDALLA","SOLE","2025-09-15 00:00:00","ALL BEAUTY IN","81","81211","HAIR, NAIL & SKIN CARE SERVICES","11605","","WOODSIDE","TER","","SANTEE","CA","92071-4788","","","","","","32.851739575457","-116.947773923001"
"2025016511.0","Active","2025-09-15 14:46:48","2026-08-31 23:59:59","2025-09-01 00:00:00","ELIZABETH Y YARNALL","SOLE","2025-09-01 00:00:00","WHITNEY YARNALL","81","81299","ALL OTHER PERSONAL SERVICES","7708","","LARAMIE","CT","","SAN DIEGO","CA","92120-1405","","","","","7.0","32.806957000000004","-117.0669"
"2025016512.0","Active","2025-09-15 14:48:54","2026-08-31 23:59:59","2025-09-01 00:00:00","JENNIFER HILLMAN","SOLE","2025-09-01 00:00:00","NORTHBEND COACHING","54","541615","CONSULTING SERVICES","5111","","SANTA FE","ST","","SAN DIEGO","CA","92109-1616","217","","","","2.0","32.81820481","-117.2244631"
"2025016513.0","Active","2025-09-15 14:50:44","2027-03-31 23:59:59","2026-04-01 23:59:59","APPLIED RESTORATION INC","CORP","2025-04-01 00:00:00","APPLIED RESTORATION INC","23","233","BUILDING, DEVELOPING & GENERAL CONTRACTING","1965","","GILLESPIE","WAY","","EL CAJON","CA","92020","UNIT 1","","","","","32.824382667969","-116.983596550932"
"2025016514.0","Active","2025-09-15 14:53:48","2027-03-31 23:59:59","2026-04-01 23:59:59","LEV CARE SERVICES LLC","LLC","2025-03-11 00:00:00","LEV CARE SERVICES LLC","81","8129","OTHER PERSONAL SERVICES","567","","QUARRY VIEW","WAY","","SPRING VALLEY","CA","91977-6313","","","","","","32.694838530105","-117.018844773497"
"2025016519.0","Active","2025-09-15 15:14:32","2026-09-30 23:59:59","2025-09-11 00:00:00","SD SHINE LLC","LLC","2025-09-11 00:00:00","SD SHINE","81","8129","OTHER PERSONAL SERVICES","8655","","GRAVES","AVE","","SANTEE","CA","92071-5129","126","","","","","32.832247163203","-116.961288174958"
"2025016521.0","Active","2025-09-15 15:18:15","2026-09-30 23:59:59","2025-09-11 00:00:00","DANNY ARROYO","SOLE","2025-09-11 00:00:00","RUMBLE ELECTRIC","23","2353","ELECTRICAL CONTRACTORS","4068","","EPSILON","ST","","SAN DIEGO","CA","92113-4013","","","","","8.0","32.687761570439","-117.106632567994"
"2025016523.0","Active","2025-09-15 15:22:17","2026-09-30 23:59:59","2025-09-15 00:00:00","ANYTHING AND EVERYTHING ELECTRIC LLC","LLC","2025-09-15 00:00:00","AANE ELECTRIC","23","2353","ELECTRICAL CONTRACTORS","32581","","HAYDEN","RD","","MENIFEE","CA","92584-7369","","","","","","33.647432899133","-117.205034441646"
"2025016524.0","Active","2025-09-15 15:24:56","2026-09-30 23:59:59","2025-09-05 00:00:00","SQUARE PIZZA COMPANY LLC","LLC","2025-09-05 00:00:00","SQUARE PIZZA CO","72","7222","LIMITED-SERVICE EATING PLACES","699","","PARK","BLVD","","SAN DIEGO","CA","92101-6509","","","","29.0","3.0","32.7124627","-117.1536549"
"2025016525.0","Active","2025-09-15 15:27:35","2026-11-30 23:59:59","2025-12-01 23:59:59","AM TRAINING & PHYSICAL THERAPY CORP","SCORP","2023-12-01 00:00:00","AM TRAINING & PHYSICAL THERAPY CORP","62","62134","OFFICES OF PT/OT/SPEECH THERAPY & AUDIOLOGY","7432","","TOOMA","ST","","SAN DIEGO","CA","92139-2941","159","","","","4.0","32.681419821153","-117.033939873425"
"2025016527.0","Active","2025-09-15 15:32:24","2026-08-31 23:59:59","2025-09-01 00:00:00","AYA C IBARRA","SOLE","2025-09-01 00:00:00","AYA IBARRA","54","5414","SPECIALIZED DESIGN SERVICES","376","","CENTER","ST","","CHULA VISTA","CA","91910-3805","211","","","","","32.63945","-117.083115"
"2025016529.0","Active","2025-09-15 15:35:26","2026-08-31 23:59:59","2025-09-01 00:00:00","OFELIA CRUZ LUCIO","SOLE","2025-09-01 00:00:00","BROTHER'S MEXICAN FOOD RESTAURANT","72","7222","LIMITED-SERVICE EATING PLACES","4006","","30TH","ST","","SAN DIEGO","CA","92104-2602","","","","12.0","3.0","32.75050322","-117.1302159"
"2025016531.0","Active","2025-09-15 15:39:51","2026-09-30 23:59:59","2025-09-12 00:00:00","MARK BAUSBACK","SOLE","2025-09-12 00:00:00","MARK BAUSBACK","72","721192","SHORT TERM RENTAL","4509","","LIMERICK","AVE","","SAN DIEGO","CA","92117-3219","","","","","6.0","32.82708784","-117.1759422"
"2025016535.0","Active","2025-09-16 07:49:09","2026-10-31 23:59:59","2025-11-01 23:59:59","G STEEL INC","CORP","2023-10-20 00:00:00","G STEEL INC","23","23591","STRUCTURAL STEEL ERECTION CONTRACTORS","2493","","ROLL","DR","","SAN DIEGO","CA","92154-7230","210768","","","","8.0","32.55302938","-116.9373732"
"2025016537.0","Active","2025-09-16 07:51:26","2026-08-31 23:59:59","2025-08-20 00:00:00","CYNTHIA VOKEY","SOLE","2025-08-20 00:00:00","MISS MEDSPA MEDICAL AESTHETICS","62","6213","OFFICES OF OTHER HEALTH PRACTITIONERS","1202","","KETTNER","BLVD","","SAN DIEGO","CA","92101","UNIT D","","","","3.0","32.717817100000005","-117.1692306"
"2025016538.0","Active","2025-09-16 07:52:56","2026-09-30 23:59:59","2025-10-01 00:00:00","DANIEL CALLEJA","SOLE","2025-10-01 00:00:00","TOP PROFIT ACCOUNTING","54","54121","ACCOUNTING/TAX PREP/BOOKKEEP/PAYROLL SERVICES","2620","","PIKAKE","ST","","SAN DIEGO","CA","92154-4267","","","","","8.0","32.562597835723","-117.077235836121"
"2025016541.0","Active","2025-09-16 07:56:04","2026-07-31 23:59:59","2025-07-29 00:00:00","ANDREW AUSTIN","SOLE","2025-07-29 00:00:00","AUSTIN JONES","23","233","BUILDING, DEVELOPING & GENERAL CONTRACTING","2211","","MICHELSON","DR","","IRVINE","CA","92612-1395","900","","","","","33.677019628865","-117.85578848743"
"2025016542.0","Active","2025-09-16 07:57:15","2026-09-30 23:59:59","2025-09-15 00:00:00","JEFFERY KRAUS","SOLE","2025-09-15 00:00:00","FIRE SMART","92","92216","FIRE PROTECTION","2526","","SARBONNE","DR","","OCEANSIDE","CA","92054-5766","","","","","","33.194967038058","-117.340484664869"
"2025016543.0","Active","2025-09-16 07:58:13","2026-09-30 23:59:59","2025-09-15 00:00:00","CARIN PRATT","SOLE","2025-09-15 00:00:00","ROCKIN P STUDIOS","71","7115","INDEPENDENT ARTISTS, WRITERS & PERFORMERS","12762","","VIA SOMBRAS","","","POWAY","CA","92064-2515","","","","","5.0","32.993350496391","-117.054462847314"
"2025016547.0","Active","2025-09-16 08:20:11","2026-06-30 23:59:59","2025-07-01 00:00:00","JARONDA SESSION","SOLE","2021-06-08 00:00:00","COCOA CUPLES THERAPY","62","621","AMBULATORY HEALTH CARE SERVICES","10531","","4S COMMONS","DR","","SAN DIEGO","CA","92127-3517","804","","","","","33.01957772","-117.112516"
"2025016551.0","Active","2025-09-16 08:29:56","2026-09-30 23:59:59","2025-09-15 00:00:00","DEMOLITION SPECIALIST INC","SCORP","2025-09-15 00:00:00","DEMOLITION SPECIALIST INC","23","23594","WRECKING & DEMOLITION CONTRACTORS","5959","","JASMINE","ST","","RIVERSIDE","CA","92504-1124","","","","","","33.962188488753","-117.440751890492"
"2025016552.0","Active","2025-09-16 08:33:52","2026-09-30 23:59:59","2025-09-15 00:00:00","MICHAEL BAKER INTERNATIONAL INC","SCORP","2025-09-15 00:00:00","MICHAEL BAKER INTERNATIONAL INC","54","54133","ENGINEERING SERVICES","2550","","05TH","AVE","","SAN DIEGO","CA","92103-6624","810","","","","3.0","32.73191756","-117.1603608"
"2025016555.0","Active","2025-09-16 08:38:52","2026-10-31 23:59:59","2025-11-01 00:00:00","NIKKI SINCLAIR","SOLE","2025-11-01 00:00:00","SINCLAIR DESIGN","54","54141","INTERIOR DESIGN SERVICES","2750","","04TH","AVE","","SAN DIEGO","CA","92103-6280","403","","","","3.0","32.7341152","-117.1615388"
"2025016557.0","Active","2025-09-16 08:41:07","2026-10-31 23:59:59","2025-10-09 00:00:00","BELLA'S PIZZERIA INC","SCORP","2025-10-09 00:00:00","BELLA'S PIZZERIA INC","72","72233","MOBILE FOOD SERVICES","5400","","REMINGTON","RD","","SAN DIEGO","CA","92115-1100","","","","","","32.7753","-117.07882"
"2025016564.0","Active","2025-09-16 08:51:17","2026-07-31 23:59:59","2025-07-12 00:00:00","ABIGAIL LINDSTROM","SOLE","2025-07-12 00:00:00","ABBYLIN BIRTH SERVICES","54","541615","CONSULTING SERVICES","13578","","FREEPORT","RD","","SAN DIEGO","CA","92129-3212","","","","","5.0","32.96169543","-117.11114740000002"
"2025016566.0","Active","2025-09-16 08:53:41","2026-09-30 23:59:59","2025-09-15 00:00:00","JMA PROFESSIONAL SERVICES LLC","LLC","2025-09-15 00:00:00","JMA PROFESSIONAL SERVICES LLC","54","541213","TAX PREPARATION SERVICES","2004","","DAIRY MART","RD","","SAN YSIDRO","CA","92173-1882","118","","","","8.0","32.56066655","-117.0624959"
"2025016567.0","Active","2025-09-16 08:55:35","2026-08-31 23:59:59","2025-08-18 00:00:00","RAJ UKANI DDS INC","SCORP","2025-08-18 00:00:00","RAJ UKANI DDS INC","62","6212","OFFICES OF DENTISTS","7380","","CLAIREMONT MESA","BLVD","","SAN DIEGO","CA","92111-1116","100","","","","6.0","32.83273211","-117.1596097"
"2025016568.0","Active","2025-09-16 09:01:01","2026-08-31 23:59:59","2025-08-12 00:00:00","ALEXANDER J ANDREWS","SOLE","2025-08-12 00:00:00","A J ANDREWS HOME SOLUTIONS","81","8114","PERSONAL & HOUSEHOLD GOODS R&M","17170","","PACATO","CT","","SAN DIEGO","CA","92128-2356","","","","","5.0","33.02226173","-117.0570153"
"2025016570.0","Active","2025-09-16 09:04:30","2026-09-30 23:59:59","2025-09-15 00:00:00","ROBERT AMARIN","SOLE","2025-09-15 00:00:00","ZAYTOUNA OLIVE OIL","45","454112","RETAIL SALES VIA INTERNET/WEBSITES","243","","PROSPECT","ST","","LA JOLLA","CA","92037-4643","","","","19.0","1.0","32.839894223656","-117.280330643928"
"2025016571.0","Active","2025-09-16 09:07:10","2026-11-30 23:59:59","2025-12-01 00:00:00","BRYAN SOIDARA","SOLE","2025-12-01 00:00:00","XINGS CAFE","45","454","NONSTORE RETAILERS","5116","","SOLOLA","AVE","","SAN DIEGO","CA","92114","","","","","4.0","32.693658836363","-117.084700965428"
"2025016574.0","Active","2025-09-16 09:29:10","2026-09-30 23:59:59","2025-09-02 00:00:00","IKAROS HOME SERVICES LLC","LLC","2025-09-02 00:00:00","IKAROS HOME SERVICES","81","8114","PERSONAL & HOUSEHOLD GOODS R&M","4256","","MONTALVO","ST","","SAN DIEGO","CA","92107-1137","C","","","","2.0","32.74873572","-117.23026090000002"
"2025016575.0","Active","2025-09-16 09:32:46","2026-09-30 23:59:59","2025-09-08 00:00:00","SAN CARLOS HEALTH & FITNESS LLC","LLC","2025-09-08 00:00:00","SAN CARLOS HEALTH & FITNESS","71","71394","FITNESS & RECREATIONAL SPORTS CENTERS","7439","","JACKSON","DR","","SAN DIEGO","CA","92119-2318","","","","","7.0","32.803064","-117.0452785"
"2025016580.0","Active","2025-09-16 10:26:07","2026-09-30 23:59:59","2025-09-16 00:00:00","SOHAIL AMIRI","SOLE","2025-09-16 00:00:00","PERFECT SOUVENIRS","45","45443","ROAMING & STATIONARY SIDEWALK VENDOR","563","","BROADWAY","","","EL CAJON","CA","92021-5438","45","","","","","32.80768","-116.95578"
"2025016581.0","Active","2025-09-16 10:36:47","2026-09-30 23:59:59","2025-09-16 00:00:00","SEFATULLAH AZIMI","SOLE","2025-09-16 00:00:00","SILVER SOUVENIR","45","45443","ROAMING & STATIONARY SIDEWALK VENDOR","563","","BROADWAY","","","EL CAJON","CA","92021-5438","45","","","","","32.80768","-116.95578"
"2025016582.0","Active","2025-09-16 10:44:48","2026-09-30 23:59:59","2025-09-16 00:00:00","JAMSHID ANDISH","SOLE","2025-09-16 00:00:00","OCEANSIDE CHOICE SOUVENIRS","45","45443","ROAMING & STATIONARY SIDEWALK VENDOR","563","","BROADWAY","","","EL CAJON","CA","92021-5437","25","","","","","32.807628922006","-116.955755726382"
"2025016584.0","Active","2025-09-16 10:56:30","2026-09-30 23:59:59","2025-09-16 00:00:00","ABDUL JABAR GHAFARZOI","SOLE","2025-09-16 00:00:00","SAN DIEGO SOUVENIRS","45","45443","ROAMING & STATIONARY SIDEWALK VENDOR","563","","BROADWAY","","","EL CAJON","CA","92021-5435","24","","","","","32.80762938","-116.9557608"
"2025016585.0","Active","2025-09-16 11:03:57","2026-09-30 23:59:59","2025-09-16 00:00:00","ABDUL JALIL RASHIDI","SOLE","2025-09-16 00:00:00","MEMORABLE SOUVENIRS","45","45443","ROAMING & STATIONARY SIDEWALK VENDOR","563","","BROADWAY","","","EL CAJON","CA","92021-5443","63","","","","","32.80768","-116.95578"
"2025016591.0","Active","2025-09-16 12:43:50","2026-09-30 23:59:59","2025-09-16 00:00:00","VERONIKA KISLUKHINA","SOLE","2025-09-16 00:00:00","BLOOM BUREAU","45","4531","FLORISTS","14154","","CAPEWOOD","LN","","SAN DIEGO","CA","92128-4209","","","","","5.0","32.97490027","-117.0826817"
"2025016592.0","Active","2025-09-16 13:23:19","2026-09-30 23:59:59","2025-10-01 00:00:00","CRISTIAN NAVARRO","SOLE","2025-10-01 00:00:00","NAVARRO'S TRADE","45","454112","RETAIL SALES VIA INTERNET/WEBSITES","3723","","SUNSET","LN","","SAN YSIDRO","CA","92173-3305","6","","","","8.0","32.55816009","-117.0535915"
"2025016593.0","Active","2025-09-16 13:25:04","2026-09-30 23:59:59","2025-09-16 00:00:00","IZA VYJHAN CASAS","SOLE","2025-09-16 00:00:00","CASAS APPLIANCE","81","811412","APPLIANCE R&M","3063","","LOGAN","AVE","1/2","SAN DIEGO","CA","92113-2537","","","","","8.0","32.696995","-117.12816"
"2025016616.0","Active","2025-09-16 14:34:49","2026-09-30 23:59:59","2025-09-15 00:00:00","ZAHRA ABDALLA","SOLE","2025-09-15 00:00:00","Z BRAIDING","81","81211","HAIR, NAIL & SKIN CARE SERVICES","16311","","COYOTE CREEK","TRL","","POWAY","CA","92064-6208","","","","","","32.996051297097","-116.985204378089"
"2025016617.0","Active","2025-09-16 15:08:21","2026-08-31 23:59:59","2025-09-01 00:00:00","MICHELLE L KENNEDY","SOLE","2025-09-01 00:00:00","CRYSTAL HAZE","45","454","NONSTORE RETAILERS","401","","HILMEN","PL","","SOLANA BEACH","CA","92075-1318","","","","","","32.996215660622","-117.265987720411"
"2025016640.0","Active","2025-09-17 09:08:35","2026-10-31 23:59:59","2025-10-06 00:00:00","ANA BOGGIANO","SOLE","2025-10-06 00:00:00","PALO SANTO","81","81211","HAIR, NAIL & SKIN CARE SERVICES","4195","","VIA CANDIDIZ","","","SAN DIEGO","CA","92130-2184","5","","","","1.0","32.95014144","-117.2260337"
"2025016641.0","Active","2025-09-17 09:09:44","2026-09-30 23:59:59","2025-09-15 00:00:00","ALFONSO MAGALLON","SOLE","2025-09-15 00:00:00","ALFONSO MAGALLON","54","541615","CONSULTING SERVICES","11496","","CREEKSTONE","LN","","SAN DIEGO","CA","92128-6325","","","","","5.0","32.94527437","-117.0808988"
"2025016642.0","Active","2025-09-17 09:29:48","2026-08-31 23:59:59","2025-09-01 00:00:00","EVELYN ESCOBEDO","SOLE","2025-09-01 00:00:00","KASSANDRA CLEANING","56","56172","JANITORIAL SERVICES","1105","W","CHASE","AVE","","EL CAJON","CA","92020-5751","43","","","","","32.7793535","-116.9451023"
"2025016643.0","Active","2025-09-17 09:35:38","2026-06-30 23:59:59","2025-06-07 00:00:00","ALEXANDER SELITSKIY","SOLE","2025-06-07 00:00:00","LOCKSMITHSD","56","561622","LOCKSMITHS","12290","","CORTE SABIO","","","SAN DIEGO","CA","92128-4597","3207","","","","5.0","33.00001","-117.06683999999998"
"2025016644.0","Active","2025-09-17 09:36:38","2027-02-28 00:00:00","2026-03-01 00:00:00","GORDY GAETAN","SOLE","2025-03-01 00:00:00","GORDY FIGHT BACK","61","61162","SPORTS & RECREATION INSTRUCTION","4150","","MISSION","BLVD","","SAN DIEGO","CA","92109-5053","151","","","24.0","2.0","32.79129835","-117.25394140000002"
"2025016646.0","Active","2025-09-17 09:42:03","2026-09-30 23:59:59","2025-09-19 00:00:00","WASTEBUILT ENVIRONMENTAL SOLUTIONS LLC","LLC","2025-09-19 00:00:00","WASTEBUILT ENVIRONMENTAL SOLUTIONS LLC","42","4218","MACHINERY, EQUIPMENT & SUPPLIES WHSLE","11300","","INLAND","AVE","","JURUPA VALLEY","CA","91752-1160","","","","","","34.031479724031","-117.530590242877"
"2025016647.0","Active","2025-09-17 09:43:52","2026-07-31 23:59:59","2025-08-01 00:00:00","KOREA MIKASA AMERICA INC","SCORP","2025-08-01 00:00:00","KOREA MIKASA AMERICA","54","5418","ADVERTISING & RELATED SERVICES","8880","","RIO SAN DIEGO","DR","","SAN DIEGO","CA","92108-1634","62","","","","7.0","32.7761718","-117.1388721"
"2025016652.0","Active","2025-09-17 10:18:52","2026-09-30 23:59:59","2025-10-01 00:00:00","ROBERTO S FIERROS","SOLE","2025-10-01 00:00:00","OTTO AUTOMATIONS","54","541615","CONSULTING SERVICES","4018","","ALABAMA","ST","","SAN DIEGO","CA","92104-2424","3","","","","3.0","32.75068605","-117.14258"
"2025016654.0","Active","2025-09-17 10:24:17","2026-09-30 23:59:59","2025-09-05 00:00:00","ALIKA JORDA","SOLE","2025-09-05 00:00:00","CRYSTAL CLEAR CLEANERS","56","56172","JANITORIAL SERVICES","402","","63RD","ST","","SAN DIEGO","CA","92114-4265","182","","","22.0","4.0","32.70902588","-117.0624031"
"2025016656.0","Active","2025-09-17 10:40:29","2026-09-30 23:59:59","2025-09-16 00:00:00","NAWIED FAQIRZAI","SOLE","2025-09-16 00:00:00","DOCTOR RUDE","45","454112","RETAIL SALES VIA INTERNET/WEBSITES","6824","","HYDE PARK","DR","","SAN DIEGO","CA","92119-2224","D","","","","7.0","32.8005676","-117.04851709999998"
"2025016657.0","Active","2025-09-17 10:49:07","2026-09-30 23:59:59","2025-09-16 00:00:00","ESMYEL A ROMERO JR","SOLE","2025-09-16 00:00:00","619 BASEBALL TRAINING LAB","61","61162","SPORTS & RECREATION INSTRUCTION","11593","","JAGUAR","CT","","SAN DIEGO","CA","92131-3828","","","","","5.0","32.929317","-117.06962"
"2025016662.0","Active","2025-09-17 11:16:11","2026-09-30 23:59:59","2025-09-16 00:00:00","PURE BALANCE PILATES","SCORP","2025-09-16 00:00:00","PURE BALANCE PILATES","71","71394","FITNESS & RECREATIONAL SPORTS CENTERS","7750","","DAGGET","ST","","SAN DIEGO","CA","92111-2235","107","","","","6.0","32.82363018","-117.1562001"
"2025016663.0","Active","2025-09-17 11:18:02","2027-01-31 23:59:59","2026-02-01 23:59:59","ISABELC ROSALES","SOLE","2024-02-01 00:00:00","ISA'S TAMALES","72","7222","LIMITED-SERVICE EATING PLACES","4030","","43RD","ST","","SAN DIEGO","CA","92105-0009","3318","","","14.0","9.0","32.750200330828","-117.102037093554"
"2025016666.0","Active","2025-09-17 12:12:07","2026-12-31 23:59:59","2026-01-01 23:59:59","GISSELA FELIX","SOLE","2025-01-01 00:00:00","GISSEL DIAZ","81","8129","OTHER PERSONAL SERVICES","1367","","VILLA TEMPRA","DR","","CHULA VISTA","CA","91911-4151","","","","","","32.60597266121","-117.068080699684"
"2025016667.0","Active","2025-09-17 12:18:27","2026-06-30 23:59:59","2025-07-01 00:00:00","UNITED MEDICAL DOCTORS","SCORP","2025-07-01 00:00:00","UNITED MEDICAL DOCTORS","62","6211","OFFICES OF PHYSICIANS","5643","","COPLEY","DR","","SAN DIEGO","CA","92111-7903","101","","","","6.0","32.83998983","-117.1660492"
"2025016668.0","Active","2025-09-17 12:20:56","2027-02-28 23:59:59","2026-03-01 23:59:59","AMOS CONSTRUCTION MANAGEMENT INC","SCORP","2025-02-26 00:00:00","AMOS CONSTRUCTION MANAGEMENT","53","531","REAL ESTATE","7427","","GIRARD","AVE","","LA JOLLA","CA","92037-5143","","","","19.0","1.0","32.83954465","-117.27212"
