,source_file,ein,org_name,org_type,website,phone,tax_year,address_line1,city,state,zip,county,full_address,rev_cy,assets_eoy,principal_name,all_emails,general_emails,misc_staff_emails,website_contact_form,linkedin,instagram,facebook
592,,,Santa Barbara Mission Archive-Library,California Nonprofit ,https://www.sbmal.org/,,,Nan,Nan,,,,"Nan, Nan, nan",,,Nan,research@sbmal.org,,research@sbmal.org,,https://www.linkedin.com/company/sbmal,https://www.instagram.com/sbmissionarchive/,
593,XML/202511719349300431_public.xml,330298060,Scripps Ranch Soccer Club,San Diego Nonprofit,SCRIPPSRANCHSC.COM,6199448478,2025,9984 Scripps Ranch Blvd 342,San Diego,CA,92131,San Diego County,"9984 Scripps Ranch Blvd 342, San Diego, CA, 92131",855545.0,466635.0,Jody Luke,YogurtHeaven@yahoo.com,,YogurtHeaven@yahoo.com,,,,
594,XML/202521969349302387_public.xml,330873454,Scripps Ranch Softball Association,San Diego Nonprofit,WWW.SRSOFTBALL.ORG,6192311977,2025,9984 Scripps Ranch Blvd 184,San Diego,CA,92131,San Diego County,"9984 Scripps Ranch Blvd 184, San Diego, CA, 92131",177327.0,132986.0,Gidget Delos Reyes,registrar@srsoftball.org,,registrar@srsoftball.org,,,//www.instagram.com/srsoftball92131/,
595,XML/202531829349300418_public.xml,911997458,Scripps Ranch Theatre,San Diego Nonprofit,WWW.SCRIPPSRANCHTHEATRE.ORG,8585787728,2025,10755-F Scripps Poway Parkway 187,San Diego,CA,92131,San Diego County,"10755-F Scripps Poway Parkway 187, San Diego, CA, 92131",241678.0,415391.0,Nick Torres,boxoffice@scrippsranchtheatre.org,,boxoffice@scrippsranchtheatre.org,,,https://www.instagram.com/explore/locations/648099526/scripps-ranch-theatre/?hl=en,https://www.facebook.com/scrippsranchtheatre/
596,XML/202523219349326972_public.xml,208289970,Seiu Local 221,San Diego Nonprofit,WWW.SEIU221.ORG,8585600151,2025,4004 Kearny Mesa Road,San Diego,CA,92111,San Diego County,"4004 Kearny Mesa Road, San Diego, CA, 92111",6158610.0,1580870.0,Crystal Irving,"adriana.meza@seiu221.org, cierra.williams@seiu221.org, david.lagstein@seiu221.org, alisa.miller@seiu221.org, roslyn.cassidy@seiu221.org, jennifer.spirit@seiu221.org, robert.sanders@seiu221.org, norma.whitaker@seiu221.org, aidee.mariscal@seiu221.org, gabriel.davila@seiu221.org, greg.thedell@seiu221.org, christa.fink@seiu221.org, adam.ward@seiu221.org, zach.goldberg@seiu221.org, Tuan.Luu@seiu221.org, sandra.obledo@seiu221.org, alexis.graham@seiu221.org, isiah.beemen@seiu221.org, dan.castillo@seiu221.org",,"adriana.meza@seiu221.org, cierra.williams@seiu221.org, david.lagstein@seiu221.org, alisa.miller@seiu221.org, roslyn.cassidy@seiu221.org, jennifer.spirit@seiu221.org, robert.sanders@seiu221.org, norma.whitaker@seiu221.org, aidee.mariscal@seiu221.org, gabriel.davila@seiu221.org, greg.thedell@seiu221.org, christa.fink@seiu221.org, adam.ward@seiu221.org, zach.goldberg@seiu221.org, Tuan.Luu@seiu221.org, sandra.obledo@seiu221.org, alexis.graham@seiu221.org, isiah.beemen@seiu221.org, dan.castillo@seiu221.org",,,https://www.instagram.com/seiu221/,https://www.facebook.com/seiu221
597,XML/202502469349300810_public.xml,208289970,Seiu Local 221,San Diego Nonprofit,WWW.SEIU221.ORG,8585600151,2025,4004 Kearny Mesa Road,San Diego,CA,92111,San Diego County,"4004 Kearny Mesa Road, San Diego, CA, 92111",5487992.0,1021627.0,Crystal Irving,"adriana.meza@seiu221.org, cierra.williams@seiu221.org, david.lagstein@seiu221.org, alisa.miller@seiu221.org, roslyn.cassidy@seiu221.org, jennifer.spirit@seiu221.org, robert.sanders@seiu221.org, norma.whitaker@seiu221.org, aidee.mariscal@seiu221.org, gabriel.davila@seiu221.org, greg.thedell@seiu221.org, christa.fink@seiu221.org, adam.ward@seiu221.org, zach.goldberg@seiu221.org, Tuan.Luu@seiu221.org, sandra.obledo@seiu221.org, alexis.graham@seiu221.org, isiah.beemen@seiu221.org, dan.castillo@seiu221.org",,"adriana.meza@seiu221.org, cierra.williams@seiu221.org, david.lagstein@seiu221.org, alisa.miller@seiu221.org, roslyn.cassidy@seiu221.org, jennifer.spirit@seiu221.org, robert.sanders@seiu221.org, norma.whitaker@seiu221.org, aidee.mariscal@seiu221.org, gabriel.davila@seiu221.org, greg.thedell@seiu221.org, christa.fink@seiu221.org, adam.ward@seiu221.org, zach.goldberg@seiu221.org, Tuan.Luu@seiu221.org, sandra.obledo@seiu221.org, alexis.graham@seiu221.org, isiah.beemen@seiu221.org, dan.castillo@seiu221.org",,,https://www.instagram.com/seiu221/,https://www.facebook.com/seiu221
598,,,Sfartsed,California Nonprofit ,http://www.sfartsed.org/,,,135 Van Ness Ave Norse Auditorium ,San Francisco,CA,,San Francisco County,"135 Van Ness Ave Norse Auditorium , San Francisco, CA",,,Nan,"susantramontana@gmail.com, pete.b@sfartsed.org, laura.b@SFArtsED.org, kathryn.a@SFArtsED.org, tiersa.n@SFArtsED.org, emily.k@SFArtsED.org, mia.w@sfartsed.org, chad.j@SFArtsED.org",info@SFArtsED.org,"susantramontana@gmail.com, pete.b@sfartsed.org, laura.b@SFArtsED.org, kathryn.a@SFArtsED.org, tiersa.n@SFArtsED.org, emily.k@SFArtsED.org, mia.w@sfartsed.org, chad.j@SFArtsED.org",https://www.sfartsed.org/contact/ ,,https://www.instagram.com/SFArtsED/,https://www.facebook.com/SFArtsED/
599,,,Sffilm,California Nonprofit ,http://www.sffilm.org/,7074923198,,455 9Th St ,Oak View,CA,,San Francisco County,"455 9Th St , Oak View, CA",,,Nan," tl@tommylau.net, gga@sffilm.org, development@sffilm.org, jhebron@sffilm.org, ADA@sffilm.org, grants@sffilm.org, sffilmprogramming@sffilm.org, members@sffilm.org, partnerships@sffilm.org, education@sffilm.org",info@sffilm.org," tl@tommylau.net, gga@sffilm.org, development@sffilm.org, jhebron@sffilm.org, ADA@sffilm.org, grants@sffilm.org, sffilmprogramming@sffilm.org, members@sffilm.org, partnerships@sffilm.org, education@sffilm.org",,,,https://www.facebook.com/sffilm
600,XML/202532589349300233_public.xml,951892285,Silver Gate Yacht Club,San Diego Nonprofit,WWW.SGYC.ORG,6192221214,2025,2091 Shelter Island Dr,San Diego,CA,92106,San Diego County,"2091 Shelter Island Dr, San Diego, CA, 92106",1576864.0,5998139.0,Don Aitken,"manager@sgyc.org, Manager@sgyc.org, membership@sgyc.org",,"manager@sgyc.org, Manager@sgyc.org, membership@sgyc.org",,,https://www.instagram.com/silvergateyc1952/,
601,XML/202501339349303800_public.xml,237107958,Social Advocates For Youth,San Diego Nonprofit,WWW.SAYSANDIEGO.ORG,8585654148,2025,4775 Viewridge Avenue,San Diego,CA,92123,San Diego County,"4775 Viewridge Avenue, San Diego, CA, 92123",28456302.0,12705590.0,Louie Nguyen,"Development@saysandiego.org, development@saysandiego.org, sayextendeddayprograms@saysandiego.org, careers@saysandiego.org, mychild@saysandiego.org",info@saysandiego.org,"Development@saysandiego.org, development@saysandiego.org, sayextendeddayprograms@saysandiego.org, careers@saysandiego.org, mychild@saysandiego.org",https://www.saysandiego.org/about/contact/ ,https://www.linkedin.com/company/saysandiego,https://www.instagram.com/say_sandiego/,https://www.facebook.com/SAYSanDiego
602,XML/202523169349304542_public.xml,113716854,Southern California Outrigger,San Diego Nonprofit,www.scora.org,6196020755,2025,5663 Balboa Ave 433,San Diego,CA,92111,San Diego County,"5663 Balboa Ave 433, San Diego, CA, 92111",296129.0,168657.0,Nan,"malia@scora.org, cheance@scora.org, caren@scora.org, kathy@scora.org",,"malia@scora.org, cheance@scora.org, caren@scora.org, kathy@scora.org",https://www.scora.org/contact/ ,,https://www.instagram.com/socaloutrigger/,https://www.facebook.com/SouthernCaliforniaOutrigger
603,XML/202500739349301565_public.xml,464543603,Special Needs Resource Foundation Of San Diego,San Diego Nonprofit,www.snrfsd.org,6196856970,2025,1475 6Th Avenue Ste 511,San Diego,CA,92101,San Diego County,"1475 6Th Avenue Ste 511, San Diego, CA, 92101",83381.0,132400.0,Sharon Bay,specialneeds@sandiegofamily.com,,specialneeds@sandiegofamily.com,https://specialneedsresourcefoundationofsandiego.com/about/contact/ ,,http://www.instagram.com/sdspecialneeds,
604,XML/202531609349300943_public.xml,237304982,Sportfishing Association Of California,San Diego Nonprofit,WWW.CALIFORNIASPORTFISHING.ORG,6197604031,2025,5060 N Harbor Dr Suite 165,San Diego,CA,921062386,San Diego County,"5060 N Harbor Dr Suite 165, San Diego, CA, 921062386",1047995.0,1665674.0,Kenneth Franke,sacofficehelp@gmail.com,,sacofficehelp@gmail.com,https://www.californiasportfishing.org/contact ,,,https://www.facebook.com/pages/Sportfishing-Association-of-California/322863594410?ref=br_tf
605,XML/202532669349300343_public.xml,208886536,Sports For Exceptional Athletes,San Diego Nonprofit,WWW.S4EA.ORG,8585657432,2025,8380 Vickers Street Ste E,San Diego,CA,92111,San Diego County,"8380 Vickers Street Ste E, San Diego, CA, 92111",354331.0,659052.0,Walter Jackson,sds4ea@gmail.com,info@mysite.com,sds4ea@gmail.com,https://www.s4ea.org/contact ,,https://www.instagram.com/sports4exceptionalathletes/?hl=en,https://www.facebook.com/SPORTS4ea
606,,,Stand! For Families Free Of Violence,California Nonprofit ,http://www.standffov.org/,,,1410 Danzig Plz Suite 100 ,Santa Barbara,CA,,Contra Costa County,"1410 Danzig Plz Suite 100 , Santa Barbara, CA",,,Nan,"resume@standffov.org, donate@standffov.org, events@standffov.org, volunteer@standffov.org, rhondaj@standffov.org, crisisline@standffov.org",info@standffov.org,"resume@standffov.org, donate@standffov.org, events@standffov.org, volunteer@standffov.org, rhondaj@standffov.org, crisisline@standffov.org",https://www.standffov.org/contact/ ,,https://www.instagram.com/standffov/,https://www.facebook.com/STANDFFOV/
607,XML/202523209349300157_public.xml,371702184,Students Without Limits,San Diego Nonprofit,STUDENTSWITHOUTLIMITS.ORG,6107155889,2025,Po Box 90224,San Diego,CA,92169,San Diego County,"Po Box 90224, San Diego, CA, 92169",213818.0,101052.0,Amie Scully,"kevin@studentswithoutlimits.org, amie@studentswithoutlimits.org",,"kevin@studentswithoutlimits.org, amie@studentswithoutlimits.org",https://studentswithoutlimits.org/contact-us/ ,,,https://www.facebook.com/studentswithoutlimits/
608,,,Sac-Ejc,California Nonprofit ,http://www.sac-ejc.org/,9164554900,,1017 L Street Pmb23 291 Sac-Ejc.Org ,San Francisco,CA,,Sacramento County,"1017 L Street Pmb23 291 Sac-Ejc.Org , San Francisco, CA",,,Nan,Sacejc2021@gmail.com,,Sacejc2021@gmail.com,https://sac-ejc.org/contact/ ,,https://www.instagram.com/sacejc/,https://www.facebook.com/sacejc
609,XML/202510579349300231_public.xml,680051349,Sacramento Educational Cable Consortium,California Nonprofit ,http://www.secctv.org/,9169201006,2025,4630 Northgate Blvd 160,Sacramento,CA,95834,,"4630 Northgate Blvd 160, Sacramento, CA, 95834",1097423.0,1322621.0,Aaron Heinrich,secc@secctv.org,,secc@secctv.org,http://www.secctv.org//about#contact ,https://www.linkedin.com/company/sacramento-educational-cable-consortium/,https://www.instagram.com/secceducationaltv/,https://www.facebook.com/pages/Sacramento-Educational-Cable-Consortium-SECC/155464387854393?ref=hl
610,XML/202532289349300208_public.xml,680252305,Sacramento Housing Alliance,California Nonprofit ,http://www.sachousingalliance.org/,9164554900,2025,P O Box 1708,Sacramento,CA,958121708,Sacramento County,"P O Box 1708, Sacramento, CA, 958121708",364510.0,342158.0,Cathy Creswell,"sha@sachousingalliance.org, events@sachousingalliance.org",,"sha@sachousingalliance.org, events@sachousingalliance.org",https://sachousingalliance.org/contact/ ,,,https://www.facebook.com/sachousingalliance
611,XML/202501289349302940_public.xml,873148967,Safe Parking La,California Nonprofit ,https://safeparkingla.org/,3232103375,2025,Po Box 17157,Los Angeles,CA,90017,,"Po Box 17157, Los Angeles, CA, 90017",3159436.0,1515943.0,Matthew Tecle,"volunteers@safeparkingla.org, warmline@safeparkingla.org, carmelac@safeparkingla.org",info@safeparkingla.org,"volunteers@safeparkingla.org, warmline@safeparkingla.org, carmelac@safeparkingla.org",,https://www.linkedin.com/company/safe-parking-la/,https://www.instagram.com/p/DV_dQSxjL0f/,https://www.facebook.com/SafeParkingLA/
612,,,Safety Town Of Santa Barbara County,California Nonprofit ,https://www.sbsafetytown.org/,%20916%204531482,,Nan,Santa Barbara,,,,"Nan, Santa Barbara, nan",,,Nan,"Anne@sbsafetytown.org, Registration@sbsafetytown.org",,"Anne@sbsafetytown.org, Registration@sbsafetytown.org",https://www.sbsafetytown.org//temporary-contact-us/ ,,,
613,XML/202501359349305340_public.xml,464919537,San Diego African American Museum Of,San Diego Nonprofit,www.sdaamfa.org,6192538499,2025,555 Saturn Blvd Suite B 261,San Diego,CA,92154,San Diego County,"555 Saturn Blvd Suite B 261, San Diego, CA, 92154",285740.0,269492.0,Edison Nesfield,sdaamfa1@gmail.com,,sdaamfa1@gmail.com,https://www.sdaamfa.org/contact ,,https://www.instagram.com/sdaamfa,https://www.facebook.com/sdaamfa/
614,XML/202512419349300321_public.xml,330179740,San Diego Chinese Historical Society And Museum,San Diego Nonprofit,www.sdchm.org,6193389888,2025,404 3Rd Avenue,San Diego,CA,921016803,San Diego County,"404 3Rd Avenue, San Diego, CA, 921016803",539626.0,4591810.0,Dr Li-Rong Lilly Cheng,lily.birmingham@sdchm.org,info@sdchm.org,lily.birmingham@sdchm.org,,https://www.linkedin.com/company/san-diego-chinese-historical-museum/,https://www.instagram.com/thesdchm/#,https://www.facebook.com/thesdchm
615,XML/202523019349302952_public.xml,330522932,San Diego Housing Federation,California Nonprofit ,http://www.housingsandiego.org/,6192396693,2025,3939 Iowa Street 1,San Diego,CA,92104,San Diego County,"3939 Iowa Street 1, San Diego, CA, 92104",1189095.0,245116.0,Stephen Russell,"sarah@housingsandiego.org, sdhfcomms@housingsandiego.org, events@housingsandiego.org, marissa@housingsandiego.org",sdhfadmin@housingsandiego.org,"sarah@housingsandiego.org, sdhfcomms@housingsandiego.org, events@housingsandiego.org, marissa@housingsandiego.org",http://www.housingsandiego.org/contact ,https://www.linkedin.com/company/sdhf,,
616,XML/202511299349303101_public.xml,956044429,San Diego Opera Association,San Diego Nonprofit,WWW.SDOPERA.ORG,6192327636,2025,233 A Street Ste 500,San Diego,CA,92101,San Diego County,"233 A Street Ste 500, San Diego, CA, 92101",6659097.0,13529641.0,Ricardo Camberos,tickets@sdopera.org,info@sdopera.org,tickets@sdopera.org,https://www.sdopera.org/about/contact/ ,,https://www.instagram.com/sandiegoopera/,https://www.facebook.com/SanDiegoOpera
617,XML/202500979349301805_public.xml,330730817,San Diego Shores Water Polo Club,San Diego Nonprofit,www.sandiegoshores.net,6199874385,2025,1286 University Avenue Pmb 201,San Diego,CA,92103,San Diego County,"1286 University Avenue Pmb 201, San Diego, CA, 92103",0.0,0.0,Douglas Peabody,malin@sandiegoshores.org, info@sandiegoshores.net,malin@sandiegoshores.org,,,https://www.instagram.com/shoreswaterpolo/,https://www.facebook.com/sandiegoshores
618,XML/202531649349301133_public.xml,330730817,San Diego Shores Water Polo Club,San Diego Nonprofit,www.sandiegoshores.net,6199874385,2025,1286 University Avenue Pmb 201,San Diego,CA,92103,San Diego County,"1286 University Avenue Pmb 201, San Diego, CA, 92103",1810903.0,1323555.0,Douglas Peabody,malin@sandiegoshores.org, info@sandiegoshores.net,malin@sandiegoshores.org,,,https://www.instagram.com/shoreswaterpolo/,https://www.facebook.com/sandiegoshores
619,XML/202533229349302373_public.xml,201863911,San Diego Spine Foundation,San Diego Nonprofit,www.sandiegospinefoundation.org,8582466305,2025,6190 Cornerstone Ct E 212,San Diego,CA,92121,San Diego County,"6190 Cornerstone Ct E 212, San Diego, CA, 92121",616661.0,2640779.0,Gregory M Mundis Jr Md,farmer.kiersten@sandiegospinefoundation.org,,farmer.kiersten@sandiegospinefoundation.org,https://www.sandiegospinefoundation.org/about/contact-us/ ,,,https://www.facebook.com/SDSF.org/
620,,,San Dieguito River Valley Conservancy,California Nonprofit ,http://www.sdrvc.org/,5107359700,,3030 Bunker Hill St Suite 309-1 ,San Francisco,CA,,San Diego County,"3030 Bunker Hill St Suite 309-1 , San Francisco, CA",,,Nan,sdrvc@sdrvc.org,,sdrvc@sdrvc.org,https://www.sdrvc.org/contact ,,https://www.instagram.com/sdrvc,https://www.facebook.com/sdrvc
621,XML/202532179349300148_public.xml,942788588,San Francisco Bay Bird Observatory,California Nonprofit ,http://www.sfbbo.org/,4089466548,2025,524 Valley Way,Milpitas,CA,95035,Santa Clara County,"524 Valley Way, Milpitas, CA, 95035",2040487.0,917123.0,Chris Overington,outreach@sfbbo.org,,outreach@sfbbo.org,http://www.sfbbo.org/contact-us.html ,,https://www.instagram.com/sfbbo/,https://www.facebook.com/birdsSF/
622,XML/202501299339301375_public.xml,942711726,San Francisco Girls Chorus,California Nonprofit ,https://www.sfgirlschorus.org/,4158631752,2025,44 Page St Ste 200,San Francisco,CA,94102,San Francisco County,"44 Page St Ste 200, San Francisco, CA, 94102",,,Nan,"achandler@sfgirlschorus.org, awyllie@sfgirlschorus.org, kennethk@sfgirlschorus.org",info@sfgirlschorus.org,"achandler@sfgirlschorus.org, awyllie@sfgirlschorus.org, kennethk@sfgirlschorus.org",https://www.sfgirlschorus.org/contact-1 ,,,https://www.facebook.com/sfgirlschorus
623,XML/202500419349300035_public.xml,942168838,San Francisco Study Center,California Nonprofit ,http://www.studycenter.org/,4156261650,2025,1663 Mission St 310,San Francisco,CA,94103,San Francisco County,"1663 Mission St 310, San Francisco, CA, 94103",16945732.0,7711881.0,Geoffrey Link,"geoff@studycenter.org, marjorie@studycenter.org",,"geoff@studycenter.org, marjorie@studycenter.org",https://studycenter.org/contact-us/ ,,,
624,XML/202512809349300316_public.xml,941026373,San Lorenzo Village Homes Association,California Nonprofit ,http://www.slvha.com/,5102764554,2025,377 Paseo Grande,San Lorenzo,CA,94580,,"377 Paseo Grande, San Lorenzo, CA, 94580",1323337.0,2270332.0,Emanuel Robinson,ccr@slvha.com,info@slvha.com,ccr@slvha.com,https://slvha.com/contact-us/ ,,,
625,,,Santa Barbara Community Housing Corporation,California Nonprofit ,http://www.chcsb.com/,8059631873,,11 East Haley Street ,Santa Barbara,CA,,Santa Barbara County,"11 East Haley Street , Santa Barbara, CA",,,Nan,frontdesk@chcsb.com,,frontdesk@chcsb.com,,,,
626,XML/202523219349326037_public.xml,912132001,Santa Barbara Vintners Foundation,California Nonprofit ,https://www.sbvintnersfoundation.org/,8052681309,2025,Po Box 1209,Buellton,CA,93427,,"Po Box 1209, Buellton, CA, 93427",763924.0,690858.0,Jessica Gasca,emily@sbcountywines.com,,emily@sbcountywines.com,https://www.sbvintnersfoundation.org/contact ,,https://www.instagram.com/santabarbaravintnersfoundation/,https://www.facebook.com/santabarbara.vintnersfoundation/
627,XML/202502829349300405_public.xml,946081420,Santa Clara Valley Bird Alliance,California Nonprofit ,http://scvbirdalliance.org/,4082523747,2025,22221 Mcclellan Rd,Cupertino,CA,95014,Santa Clara County,"22221 Mcclellan Rd, Cupertino, CA, 95014",753812.0,2061258.0,Matthew Dodder,"programs@scvBirdAlliance.org, office@scvBirdAlliance.org, scvasbirdathon@gmail.com, scvas@scvbirdalliance.org, advocate@scvBirdAlliance.org",director@scvBirdAlliance.org,"programs@scvBirdAlliance.org, office@scvBirdAlliance.org, scvasbirdathon@gmail.com, scvas@scvbirdalliance.org, advocate@scvBirdAlliance.org",,,https://www.instagram.com/scvbirdalliance/,https://www.facebook.com/scvbirdalliance
628,,,Santa Cruz Museum Of Natural History,California Nonprofit ,http://www.santacruzmuseum.org/,,,1305 E Cliff Dr ,Nan,CA,,Santa Cruz County,"1305 E Cliff Dr , Nan, CA",,,Nan,"retail@santacruzmuseum.org, volunteer@santacruzmuseum.org, camp@santacruzmuseum.org, education@santacruzmuseum.org, events@santacruzmuseum.org, collections@santacruzmuseum.org, development@santacruzmuseum.org",info@santacruzmuseum.org,"retail@santacruzmuseum.org, volunteer@santacruzmuseum.org, camp@santacruzmuseum.org, education@santacruzmuseum.org, events@santacruzmuseum.org, collections@santacruzmuseum.org, development@santacruzmuseum.org",https://santacruzmuseum.org/about/contact-us/ ,,https://www.instagram.com/santacruzmuseum/,https://www.facebook.com/SantaCruzMuseumOfNaturalHistory
629,XML/202500599349200415_public.xml,770401624,Santa Cruz Symphony,California Nonprofit ,https://santacruzsymphony.org/,8313320113,2025,307 Church Street,Santa Cruz,CA,95060,,"307 Church Street, Santa Cruz, CA, 95060",,,Nan,"marketing@santacruzsymphony.org, personnelmanager@santacruzsymphony.org, office@santacruzsymphony.org, development@santacruzsymphony.org",info@santacruzsymphony.org,"marketing@santacruzsymphony.org, personnelmanager@santacruzsymphony.org, office@santacruzsymphony.org, development@santacruzsymphony.org",,,,
630,XML/202530559349300318_public.xml,952377671,Santa Monica Group Theatre,California Nonprofit ,http://www.santamonicaplayhouse.com/,3103949779,2025,1211 4Th Street,Santa Monica,CA,90401,Los Angeles County,"1211 4Th Street, Santa Monica, CA, 90401",426946.0,335861.0,Nan,theatre@santamonicaplayhouse.com,,theatre@santamonicaplayhouse.com,,,,
631,XML/202501359349315030_public.xml,770338060,Santa Ynez Valley People Helping People,California Nonprofit ,http://www.syvphp.org/,8056860295,2025,Po Box 1478,Solvang,CA,93464,Santa Barbara County,"Po Box 1478, Solvang, CA, 93464",1927509.0,2133954.0,Erica Flores,"jessicac@syvphp.org, php@syvphp.org, mayrat@syvphp.org, arcelia@syvphp.org, johnc@syvphp.org, kate@syvphp.org, adrianar@syvphp.org, selenes@syvphp.org, thriftology@syvphp.org, jenniferg@syvphp.org, rena@syvphp.org, valeriek@syvphp.org, luz@syvphp.org",,"jessicac@syvphp.org, php@syvphp.org, mayrat@syvphp.org, arcelia@syvphp.org, johnc@syvphp.org, kate@syvphp.org, adrianar@syvphp.org, selenes@syvphp.org, thriftology@syvphp.org, jenniferg@syvphp.org, rena@syvphp.org, valeriek@syvphp.org, luz@syvphp.org",https://www.syvphp.org/contact/ ,,https://www.instagram.com/syvpeoplehelpingpeople/,https://www.facebook.com/SYVpeoplehelpingpeople/
632,XML/202543039349302129_public.xml,237104876,Save Our Heritage Organisation,San Diego Nonprofit,sohosandiego.org,6192979327,2025,3525 Seventh Avenue,San Diego,CA,92103,San Diego County,"3525 Seventh Avenue, San Diego, CA, 92103",1410246.0,4623633.0,Bruce Coons,sohosandiego@aol.com,,sohosandiego@aol.com,,,,
633,XML/202542209349200344_public.xml,465304696,Save The Bay,California Nonprofit ,http://www.savesfbay.org/,5104636850,2025,560 14Th Street 400,Oakland,CA,94612,Alameda County,"560 14Th Street 400, Oakland, CA, 94612",,,Nan,"mlucking@savesfbay.org, mcalzada@savesfbay.org, aanderson@savesfbay.org, allison@savesfbay.org, hlim@savesfbay.org, jolson@savesfbay.org, enordby@savesfbay.org, gonorati@savesfbay.org, lcheng@savesfbay.org, abriseno@savesfbay.org, msettelmayer@savesfbay.org, rlievers@savesfbay.org, mgutkin@savesfbay.org, epang@savesfbay.org, hkantmann@savesfbay.org, jquigley@savesfbay.org, jmckeen-scott@savesfbay.org, lwalsh@savesfbay.org, gtornatore@savesfbay.org, rerickson@savesfbay.org, awillis@savesfbay.org, astoddard@savesfbay.org, gdatuin@savesfbay.org, hcurrier@savesfbay.org, dperezgarcia@savesfbay.org, dlowe@savesfbay.org, hhoffman@savesfbay.org",,"mlucking@savesfbay.org, mcalzada@savesfbay.org, aanderson@savesfbay.org, allison@savesfbay.org, hlim@savesfbay.org, jolson@savesfbay.org, enordby@savesfbay.org, gonorati@savesfbay.org, lcheng@savesfbay.org, abriseno@savesfbay.org, msettelmayer@savesfbay.org, rlievers@savesfbay.org, mgutkin@savesfbay.org, epang@savesfbay.org, hkantmann@savesfbay.org, jquigley@savesfbay.org, jmckeen-scott@savesfbay.org, lwalsh@savesfbay.org, gtornatore@savesfbay.org, rerickson@savesfbay.org, awillis@savesfbay.org, astoddard@savesfbay.org, gdatuin@savesfbay.org, hcurrier@savesfbay.org, dperezgarcia@savesfbay.org, dlowe@savesfbay.org, hhoffman@savesfbay.org",https://savesfbay.org/contact-us/ ,https://www.linkedin.com/company/savesfbay,https://www.instagram.com/savesfbay/,https://www.facebook.com/saveSFbay/
634,,,Scandinavian School,California Nonprofit ,http://www.scandinavianschool.org/,,,20 Woodside Ave ,San Francisco,CA,,San Francisco County,"20 Woodside Ave , San Francisco, CA",,,Nan,"ppersson@scandinavianschool.org, culturalcenter@scandinavianschool.org, periksson@scandinavianschool.org, mskoglund@scandinavianschool.org",,"ppersson@scandinavianschool.org, culturalcenter@scandinavianschool.org, periksson@scandinavianschool.org, mskoglund@scandinavianschool.org",http://www.scandinavianschool.org/contact ,https://www.linkedin.com/company/scandinavian-school-in-san-francisco,https://www.instagram.com/scandinavianschool,https://www.facebook.com/thescandinavianschool
635,XML/202523359349300247_public.xml,453936205,Scott River Watershed Council,California Nonprofit ,https://www.scottriver.org/,5304675511,2025,514 N Hwy 3/Po Box 355,Etna,CA,96027,Siskiyou County,"514 N Hwy 3/Po Box 355, Etna, CA, 96027",5199659.0,3593773.0,Shirley Johnson,srwc@scottriver.org,,srwc@scottriver.org,https://scottriver.org/contact/ ,,https://www.instagram.com/scottriverwatershed/,https://www.facebook.com/ScottRiverWatershedCouncil
636,XML/202512549349301691_public.xml,870495235,Seacology,California Nonprofit ,http://www.seacology.org/,5105593505,2025,1623 Solano Avenue,Berkeley,CA,94707,Alameda County,"1623 Solano Avenue, Berkeley, CA, 94707",2852831.0,12559203.0,Duane Silverstein,islands@seacology.org,,islands@seacology.org,https://www.seacology.org/contact-us/ ,,https://www.instagram.com/seacology_org/,https://www.facebook.com/Seacology/
637,,,Second Families,California Nonprofit ,http://secondfamiliessd.org/,,,Nan,Watsonville,,,,"Nan, Watsonville, nan",,,Nan, secondfamilies@hotmail.com,, secondfamilies@hotmail.com,,,,
638,,,Second Harvest Food Bank Santa Cruz County,California Nonprofit ,https://www.thefoodbank.org/,,,800 Ohlone Parkway ,Manteca,CA,,Santa Cruz County,"800 Ohlone Parkway , Manteca, CA",,,Nan,"Tina@thefoodbank.org, foodhotline@thefoodbank.org",,"Tina@thefoodbank.org, foodhotline@thefoodbank.org",https://www.thefoodbank.org/aboutus/contact-us/ ,https://www.linkedin.com/company/second-harvest-food-bank-santa-cruz-county/,https://www.instagram.com/secondharvestsantacruz/,https://www.facebook.com/SecondHarvestSantaCruz
639,XML/202513049339300016_public.xml,874154948,Senior Housing Relief For Elders,California Nonprofit ,https://seniorhousingrelief.org/,7603598697,2025,24507 Fair Oaks Lane,Menifee,CA,92584,San Diego County,"24507 Fair Oaks Lane, Menifee, CA, 92584",,,Nan,jennifer.prado@shre.org,,jennifer.prado@shre.org,https://seniorhousingrelief.org/contact-2/ ,https://www.linkedin.com/company/senior-housing-relief-for-elders/?viewAsMember=true,https://www.instagram.com/seniorhousingrelief/,https://www.facebook.com/profile.php?id=61551865622901&mibextid=LQQJ4d
640,XML/202513189349311686_public.xml,770347417,Sequoia Riverlands Trust,California Nonprofit ,http://www.sequoiariverlands.org/,5597380211,2025,427 S Garden Street,Visalia,CA,93277,Tulare County,"427 S Garden Street, Visalia, CA, 93277",4098123.0,49376293.0,Logan Robertson,thomas.ja.wise@gmail.com,,thomas.ja.wise@gmail.com,https://sequoiariverlands.org/about/contact/ ,https://www.linkedin.com/company/sequoia-riverlands-trust,https://www.instagram.com/sequoiariverlands,https://www.facebook.com/sequoiariverlands
